Distance_x;Distance_y;Current_velocity_x;Height;Hole_width;Action;Value
5;2;30;3;14;MOVE_RIGHT;0,20109442
5;2;30;3;14;NO_ACTION;0,162763457
5;2;30;3;14;MORPH_UP;0,025570251
5;2;30;3;14;MORPH_DOWN;0
5;1;20;4;14;NO_ACTION;20,1631424465898
5;1;20;4;14;MORPH_UP;0,35097499
5;1;20;4;14;MOVE_RIGHT;0,049202749
5;1;20;4;14;MOVE_LEFT;0,017525
5;1;20;4;14;MORPH_DOWN;0
4;2;20;3;14;NO_ACTION;0,898260398
4;2;20;3;14;MORPH_UP;0,164362264
4;2;20;3;14;MORPH_DOWN;0,074827019
4;2;20;3;14;MOVE_LEFT;0,042038488
4;2;20;3;14;MOVE_RIGHT;0
4;2;40;3;14;MOVE_LEFT;7,13465763058857
4;2;40;3;14;NO_ACTION;0,201991653
4;2;40;3;14;MORPH_UP;0,120273057
4;2;40;3;14;MOVE_RIGHT;0,040057261
4;2;40;3;14;MORPH_DOWN;0
4;0;30;3;14;MORPH_UP;0,798544469
4;0;30;3;14;MORPH_DOWN;0,195000002
4;0;30;3;14;MOVE_LEFT;0
4;0;30;3;14;MOVE_RIGHT;0
4;0;30;3;14;NO_ACTION;0
4;1;50;3;14;NO_ACTION;0,792592008
4;1;50;3;14;MOVE_LEFT;0,174554952
4;1;50;3;14;MOVE_RIGHT;0
4;1;50;3;14;MORPH_UP;0
4;1;50;3;14;MORPH_DOWN;0
5;0;10;4;14;MORPH_DOWN;0,670604982
5;0;10;4;14;MOVE_LEFT;0,195000002
5;0;10;4;14;MOVE_RIGHT;0
5;0;10;4;14;MORPH_UP;0
5;0;10;4;14;NO_ACTION;0
3;2;30;3;14;MOVE_LEFT;0,660730669
3;2;30;3;14;MORPH_UP;0,064086251
3;2;30;3;14;NO_ACTION;0,05857444
3;2;30;3;14;MOVE_RIGHT;0
3;2;30;3;14;MORPH_DOWN;0
5;0;40;4;14;MORPH_UP;19,9438171416062
5;0;40;4;14;MOVE_LEFT;0
5;0;40;4;14;MOVE_RIGHT;0
5;0;40;4;14;MORPH_DOWN;0
5;0;40;4;14;NO_ACTION;0
3;2;20;3;14;MORPH_DOWN;0,46086989
3;2;20;3;14;NO_ACTION;0,054733032
3;2;20;3;14;MORPH_UP;0,023508287
3;2;20;3;14;MOVE_LEFT;0
3;2;20;3;14;MOVE_RIGHT;0
5;2;30;4;14;MOVE_LEFT;28,892588886507
5;2;30;4;14;NO_ACTION;3,49370193658789
5;2;30;4;14;MORPH_UP;0,059859244
5;2;30;4;14;MOVE_RIGHT;0,037186898
5;2;30;4;14;MORPH_DOWN;0,001801811
5;1;60;3;14;NO_ACTION;19,8334501616299
5;1;60;3;14;MOVE_LEFT;0
5;1;60;3;14;MOVE_RIGHT;0
5;1;60;3;14;MORPH_UP;0
5;1;60;3;14;MORPH_DOWN;0
5;4;40;10;14;MORPH_DOWN;0,370499999
5;4;40;10;14;MOVE_LEFT;0
5;4;40;10;14;MOVE_RIGHT;0
5;4;40;10;14;MORPH_UP;0
5;4;40;10;14;NO_ACTION;0
5;0;10;3;14;MOVE_LEFT;0,370499999
5;0;10;3;14;NO_ACTION;0,195000002
5;0;10;3;14;MOVE_RIGHT;0
5;0;10;3;14;MORPH_UP;0
5;0;10;3;14;MORPH_DOWN;0
4;0;20;3;14;MOVE_LEFT;0,370499999
4;0;20;3;14;MORPH_UP;0,195000002
4;0;20;3;14;MOVE_RIGHT;0
4;0;20;3;14;MORPH_DOWN;0
4;0;20;3;14;NO_ACTION;0
5;1;20;12;14;MORPH_UP;19,8334501616299
5;1;20;12;14;MOVE_LEFT;0
5;1;20;12;14;MOVE_RIGHT;0
5;1;20;12;14;MORPH_DOWN;0
5;1;20;12;14;NO_ACTION;0
5;3;-20;12;14;MORPH_UP;0,370499999
5;3;-20;12;14;MOVE_LEFT;0
5;3;-20;12;14;MOVE_RIGHT;0
5;3;-20;12;14;MORPH_DOWN;0
5;3;-20;12;14;NO_ACTION;0
4;0;40;3;14;MORPH_DOWN;0,370499999
4;0;40;3;14;MOVE_LEFT;0
4;0;40;3;14;MOVE_RIGHT;0
4;0;40;3;14;MORPH_UP;0
4;0;40;3;14;NO_ACTION;0
5;0;50;4;14;MOVE_LEFT;19,8334501616299
5;0;50;4;14;MOVE_RIGHT;0
5;0;50;4;14;MORPH_UP;0
5;0;50;4;14;MORPH_DOWN;0
5;0;50;4;14;NO_ACTION;0
5;0;30;9;14;MOVE_RIGHT;0,370499999
5;0;30;9;14;MOVE_LEFT;0
5;0;30;9;14;MORPH_UP;0
5;0;30;9;14;MORPH_DOWN;0
5;0;30;9;14;NO_ACTION;0
5;1;-20;8;14;NO_ACTION;0,370499999
5;1;-20;8;14;MOVE_LEFT;0
5;1;-20;8;14;MOVE_RIGHT;0
5;1;-20;8;14;MORPH_UP;0
5;1;-20;8;14;MORPH_DOWN;0
5;3;40;8;14;MOVE_LEFT;0,340074858
5;3;40;8;14;MORPH_DOWN;0,195000002
5;3;40;8;14;MOVE_RIGHT;0
5;3;40;8;14;MORPH_UP;0
5;3;40;8;14;NO_ACTION;0
5;2;20;3;14;MOVE_LEFT;0,335282068
5;2;20;3;14;MOVE_RIGHT;0
5;2;20;3;14;MORPH_UP;0
5;2;20;3;14;MORPH_DOWN;0
5;2;20;3;14;NO_ACTION;0
5;4;70;8;14;MORPH_DOWN;0,334114865
5;4;70;8;14;MOVE_LEFT;0
5;4;70;8;14;MOVE_RIGHT;0
5;4;70;8;14;MORPH_UP;0
5;4;70;8;14;NO_ACTION;0
5;4;50;8;14;MORPH_DOWN;0,200703369043965
5;4;50;8;14;MOVE_LEFT;0
5;4;50;8;14;MOVE_RIGHT;0
5;4;50;8;14;MORPH_UP;0
5;4;50;8;14;NO_ACTION;0
4;2;50;3;14;MORPH_UP;0,311550968
4;2;50;3;14;NO_ACTION;0,074861725
4;2;50;3;14;MOVE_RIGHT;0,02303182
4;2;50;3;14;MOVE_LEFT;0
4;2;50;3;14;MORPH_DOWN;0
4;3;20;3;14;NO_ACTION;-0,034185645945297
4;3;20;3;14;MORPH_UP;-1,40879849154383
4;3;20;3;14;MORPH_DOWN;-0,340471227188853
4;3;20;3;14;MOVE_LEFT;-0,726032267273357
4;3;20;3;14;MOVE_RIGHT;-0,250399579
4;2;10;3;14;MORPH_UP;2,00806265970672
4;2;10;3;14;MOVE_LEFT;0
4;2;10;3;14;MOVE_RIGHT;0
4;2;10;3;14;MORPH_DOWN;0
4;2;10;3;14;NO_ACTION;0
5;1;30;4;14;MOVE_RIGHT;52,7249587134664
5;1;30;4;14;MORPH_UP;0,195000002
5;1;30;4;14;NO_ACTION;0,047492749
5;1;30;4;14;MORPH_DOWN;0,017525
5;1;30;4;14;MOVE_LEFT;0
5;6;40;10;14;MORPH_DOWN;0,224967751
5;6;40;10;14;MOVE_LEFT;0
5;6;40;10;14;MOVE_RIGHT;0
5;6;40;10;14;MORPH_UP;0
5;6;40;10;14;NO_ACTION;0
5;1;50;4;14;MOVE_LEFT;0,219995971
5;1;50;4;14;MORPH_UP;0,017525
5;1;50;4;14;MOVE_RIGHT;0
5;1;50;4;14;MORPH_DOWN;0
5;1;50;4;14;NO_ACTION;0
3;3;30;3;14;MOVE_LEFT;-1,95085555746946
3;3;30;3;14;NO_ACTION;-2,74008623392828
3;3;30;3;14;MORPH_UP;-1,66736207862334
3;3;30;3;14;MORPH_DOWN;-2,40077001592437
3;3;30;3;14;MOVE_RIGHT;-1,16561962045113
5;8;70;10;14;MORPH_DOWN;0,215521369
5;8;70;10;14;MOVE_LEFT;0
5;8;70;10;14;MORPH_UP;0
5;8;70;10;14;NO_ACTION;0
5;8;70;10;14;MOVE_RIGHT;-0,01
5;2;30;8;14;MORPH_DOWN;0,210772502
5;2;30;8;14;NO_ACTION;0,000664875
5;2;30;8;14;MOVE_LEFT;0
5;2;30;8;14;MOVE_RIGHT;0
5;2;30;8;14;MORPH_UP;0
4;9;50;10;14;MORPH_DOWN;0,206594696
4;9;50;10;14;MOVE_LEFT;0
4;9;50;10;14;MOVE_RIGHT;0
4;9;50;10;14;NO_ACTION;0
4;9;50;10;14;MORPH_UP;-0,013614513
3;2;40;3;14;MORPH_UP;0,205031606
3;2;40;3;14;MOVE_RIGHT;0,021650697
3;2;40;3;14;MOVE_LEFT;0
3;2;40;3;14;MORPH_DOWN;0
3;2;40;3;14;NO_ACTION;0
5;1;40;4;14;MORPH_DOWN;37,2157321820433
5;1;40;4;14;MOVE_LEFT;0,017525
5;1;40;4;14;MOVE_RIGHT;0,017525
5;1;40;4;14;MORPH_UP;0
5;1;40;4;14;NO_ACTION;0
5;2;0;12;14;MORPH_DOWN;0,195000002
5;2;0;12;14;NO_ACTION;0,195000002
5;2;0;12;14;MOVE_LEFT;0
5;2;0;12;14;MOVE_RIGHT;0
5;2;0;12;14;MORPH_UP;0
5;3;10;10;14;MORPH_DOWN;0,195000002
5;3;10;10;14;MOVE_LEFT;0
5;3;10;10;14;MOVE_RIGHT;0
5;3;10;10;14;NO_ACTION;0
5;3;10;10;14;MORPH_UP;-0,01
5;3;-10;10;14;MORPH_DOWN;0,195000002
5;3;-10;10;14;MOVE_RIGHT;0
5;3;-10;10;14;MORPH_UP;0
5;3;-10;10;14;MOVE_LEFT;-0,01
5;3;-10;10;14;NO_ACTION;-0,01
4;2;10;11;14;MORPH_DOWN;0,195000002
4;2;10;11;14;MOVE_LEFT;0
4;2;10;11;14;MOVE_RIGHT;0
4;2;10;11;14;MORPH_UP;0
4;2;10;11;14;NO_ACTION;0
5;2;30;10;14;MORPH_DOWN;0,195000002
5;2;30;10;14;MOVE_LEFT;0
5;2;30;10;14;MOVE_RIGHT;0
5;2;30;10;14;MORPH_UP;0
5;2;30;10;14;NO_ACTION;0
5;0;0;10;14;MORPH_DOWN;0,195000002
5;0;0;10;14;MOVE_LEFT;0
5;0;0;10;14;MOVE_RIGHT;0
5;0;0;10;14;MORPH_UP;0
5;0;0;10;14;NO_ACTION;0
4;2;-10;12;14;MOVE_RIGHT;0,195000002
4;2;-10;12;14;MOVE_LEFT;0
4;2;-10;12;14;MORPH_UP;0
4;2;-10;12;14;MORPH_DOWN;0
4;2;-10;12;14;NO_ACTION;0
5;2;50;8;14;MORPH_DOWN;0,195000002
5;2;50;8;14;MOVE_LEFT;0
5;2;50;8;14;MOVE_RIGHT;0
5;2;50;8;14;MORPH_UP;0
5;2;50;8;14;NO_ACTION;0
4;4;-40;12;14;MORPH_DOWN;0,195000002
4;4;-40;12;14;MOVE_LEFT;0
4;4;-40;12;14;MOVE_RIGHT;0
4;4;-40;12;14;MORPH_UP;0
4;4;-40;12;14;NO_ACTION;0
5;2;40;12;14;MORPH_DOWN;0,195000002
5;2;40;12;14;MOVE_LEFT;0
5;2;40;12;14;MOVE_RIGHT;0
5;2;40;12;14;MORPH_UP;0
5;2;40;12;14;NO_ACTION;0
4;1;100;12;14;MOVE_RIGHT;0,195000002
4;1;100;12;14;MOVE_LEFT;0
4;1;100;12;14;MORPH_UP;0
4;1;100;12;14;MORPH_DOWN;0
4;1;100;12;14;NO_ACTION;0
5;1;40;11;14;MOVE_RIGHT;0,195000002
5;1;40;11;14;MOVE_LEFT;0
5;1;40;11;14;MORPH_UP;0
5;1;40;11;14;MORPH_DOWN;0
5;1;40;11;14;NO_ACTION;0
5;5;-10;11;14;MORPH_DOWN;0,195000002
5;5;-10;11;14;MOVE_LEFT;0
5;5;-10;11;14;MOVE_RIGHT;0
5;5;-10;11;14;MORPH_UP;0
5;5;-10;11;14;NO_ACTION;0
5;2;-40;11;14;MOVE_LEFT;0,195000002
5;2;-40;11;14;MOVE_RIGHT;0
5;2;-40;11;14;MORPH_UP;0
5;2;-40;11;14;MORPH_DOWN;0
5;2;-40;11;14;NO_ACTION;0
4;0;10;3;14;MOVE_RIGHT;0,195000002
4;0;10;3;14;MOVE_LEFT;0
4;0;10;3;14;MORPH_UP;0
4;0;10;3;14;MORPH_DOWN;0
4;0;10;3;14;NO_ACTION;0
5;0;-20;12;14;NO_ACTION;0,195000002
5;0;-20;12;14;MOVE_LEFT;0
5;0;-20;12;14;MOVE_RIGHT;0
5;0;-20;12;14;MORPH_UP;0
5;0;-20;12;14;MORPH_DOWN;0
5;1;30;8;14;MOVE_LEFT;0,195000002
5;1;30;8;14;MOVE_RIGHT;0
5;1;30;8;14;MORPH_UP;0
5;1;30;8;14;MORPH_DOWN;0
5;1;30;8;14;NO_ACTION;0
5;0;-50;10;14;MOVE_RIGHT;0,195000002
5;0;-50;10;14;MOVE_LEFT;0
5;0;-50;10;14;MORPH_UP;0
5;0;-50;10;14;MORPH_DOWN;0
5;0;-50;10;14;NO_ACTION;0
4;1;0;10;14;MORPH_UP;0,195000002
4;1;0;10;14;MOVE_LEFT;0
4;1;0;10;14;MOVE_RIGHT;0
4;1;0;10;14;MORPH_DOWN;0
4;1;0;10;14;NO_ACTION;0
5;5;30;10;14;MORPH_DOWN;0,195000002
5;5;30;10;14;MOVE_LEFT;0
5;5;30;10;14;MOVE_RIGHT;0
5;5;30;10;14;MORPH_UP;0
5;5;30;10;14;NO_ACTION;0
4;2;-20;10;14;MOVE_RIGHT;0,195000002
4;2;-20;10;14;MOVE_LEFT;0
4;2;-20;10;14;MORPH_UP;0
4;2;-20;10;14;MORPH_DOWN;0
4;2;-20;10;14;NO_ACTION;0
5;0;80;8;14;NO_ACTION;0,195000002
5;0;80;8;14;MOVE_LEFT;0
5;0;80;8;14;MOVE_RIGHT;0
5;0;80;8;14;MORPH_UP;0
5;0;80;8;14;MORPH_DOWN;0
4;2;40;10;14;MOVE_LEFT;0,195000002
4;2;40;10;14;MOVE_RIGHT;0
4;2;40;10;14;MORPH_UP;0
4;2;40;10;14;MORPH_DOWN;0
4;2;40;10;14;NO_ACTION;0
5;1;80;12;14;MORPH_DOWN;0,195000002
5;1;80;12;14;MOVE_LEFT;0
5;1;80;12;14;MOVE_RIGHT;0
5;1;80;12;14;MORPH_UP;0
5;1;80;12;14;NO_ACTION;0
5;5;30;9;14;MORPH_DOWN;0,195000002
5;5;30;9;14;MOVE_LEFT;0
5;5;30;9;14;MOVE_RIGHT;0
5;5;30;9;14;MORPH_UP;0
5;5;30;9;14;NO_ACTION;0
4;0;40;12;14;MOVE_LEFT;0,195000002
4;0;40;12;14;MOVE_RIGHT;0
4;0;40;12;14;MORPH_UP;0
4;0;40;12;14;MORPH_DOWN;0
4;0;40;12;14;NO_ACTION;0
4;0;0;11;14;MORPH_DOWN;0,195000002
4;0;0;11;14;MOVE_LEFT;0
4;0;0;11;14;MOVE_RIGHT;0
4;0;0;11;14;MORPH_UP;0
4;0;0;11;14;NO_ACTION;0
5;1;-50;12;14;NO_ACTION;0,195000002
5;1;-50;12;14;MOVE_LEFT;0
5;1;-50;12;14;MOVE_RIGHT;0
5;1;-50;12;14;MORPH_UP;0
5;1;-50;12;14;MORPH_DOWN;0
4;1;-30;10;14;MOVE_RIGHT;0,195000002
4;1;-30;10;14;MOVE_LEFT;0
4;1;-30;10;14;MORPH_UP;0
4;1;-30;10;14;MORPH_DOWN;0
4;1;-30;10;14;NO_ACTION;0
5;2;-20;9;14;MOVE_RIGHT;0,195000002
5;2;-20;9;14;MOVE_LEFT;0
5;2;-20;9;14;MORPH_UP;0
5;2;-20;9;14;MORPH_DOWN;0
5;2;-20;9;14;NO_ACTION;0
5;0;30;4;14;MORPH_DOWN;37,2079498539257
5;0;30;4;14;MOVE_LEFT;0
5;0;30;4;14;MOVE_RIGHT;0
5;0;30;4;14;MORPH_UP;0
5;0;30;4;14;NO_ACTION;0
5;3;-20;10;14;MORPH_DOWN;0,195000002
5;3;-20;10;14;MOVE_LEFT;0
5;3;-20;10;14;MOVE_RIGHT;0
5;3;-20;10;14;MORPH_UP;0
5;3;-20;10;14;NO_ACTION;0
4;4;-30;12;14;MORPH_DOWN;0,195000002
4;4;-30;12;14;MOVE_LEFT;0
4;4;-30;12;14;MOVE_RIGHT;0
4;4;-30;12;14;MORPH_UP;0
4;4;-30;12;14;NO_ACTION;0
5;2;-10;12;14;MOVE_LEFT;0,195000002
5;2;-10;12;14;MOVE_RIGHT;0
5;2;-10;12;14;MORPH_UP;0
5;2;-10;12;14;MORPH_DOWN;0
5;2;-10;12;14;NO_ACTION;0
5;0;40;11;14;MORPH_UP;0,195000002
5;0;40;11;14;MOVE_LEFT;0
5;0;40;11;14;MOVE_RIGHT;0
5;0;40;11;14;MORPH_DOWN;0
5;0;40;11;14;NO_ACTION;0
4;1;20;11;14;MOVE_RIGHT;0,195000002
4;1;20;11;14;MOVE_LEFT;0
4;1;20;11;14;MORPH_UP;0
4;1;20;11;14;MORPH_DOWN;0
4;1;20;11;14;NO_ACTION;0
5;1;40;8;14;MORPH_UP;0,193024997
5;1;40;8;14;MOVE_LEFT;0
5;1;40;8;14;MOVE_RIGHT;0
5;1;40;8;14;MORPH_DOWN;0
5;1;40;8;14;NO_ACTION;0
5;2;60;4;14;MORPH_DOWN;0,179318135
5;2;60;4;14;MOVE_LEFT;0
5;2;60;4;14;MOVE_RIGHT;0
5;2;60;4;14;MORPH_UP;0
5;2;60;4;14;NO_ACTION;0
5;3;40;5;14;MOVE_RIGHT;-0,183533761203067
5;3;40;5;14;MORPH_UP;-0,100000001490116
5;3;40;5;14;MOVE_LEFT;-0,165616191722335
5;3;40;5;14;NO_ACTION;-0,004016125
5;3;40;5;14;MORPH_DOWN;-0,199923561487327
3;3;20;3;14;NO_ACTION;-1,11020846674467
3;3;20;3;14;MOVE_RIGHT;-1,92900921073782
3;3;20;3;14;MORPH_DOWN;-1,72252397813417
3;3;20;3;14;MORPH_UP;-1,43078449051808
3;3;20;3;14;MOVE_LEFT;-1,45261804112894
3;3;40;3;14;MOVE_LEFT;1,27753945246453
3;3;40;3;14;MOVE_RIGHT;-0,022653582
3;3;40;3;14;MORPH_DOWN;-0,080586579
3;3;40;3;14;NO_ACTION;-0,081965705
3;3;40;3;14;MORPH_UP;-1,6326699926212
4;3;10;3;14;MORPH_UP;-1,34570086665148
4;3;10;3;14;NO_ACTION;-1,52997372956662
4;3;10;3;14;MOVE_RIGHT;-1,81616175579084
4;3;10;3;14;MORPH_DOWN;-1,95398142030396
4;3;10;3;14;MOVE_LEFT;-1,85989853447027
5;2;50;3;14;MORPH_DOWN;0,141588707
5;2;50;3;14;MOVE_LEFT;0
5;2;50;3;14;MOVE_RIGHT;0
5;2;50;3;14;MORPH_UP;0
5;2;50;3;14;NO_ACTION;0
4;3;40;4;14;MOVE_LEFT;-0,69727953639839
4;3;40;4;14;MOVE_RIGHT;-0,326039813410896
4;3;40;4;14;MORPH_DOWN;-0,608350277539017
4;3;40;4;14;MORPH_UP;-1,6531360678112
4;3;40;4;14;NO_ACTION;-1,67400919105932
5;2;20;4;14;MORPH_UP;5,03122101423297
5;2;20;4;14;NO_ACTION;0,135782385
5;2;20;4;14;MOVE_RIGHT;0,106897271
5;2;20;4;14;MORPH_DOWN;0,085354516
5;2;20;4;14;MOVE_LEFT;5,9E-05
4;3;30;3;14;MOVE_LEFT;-0,0546411682800157
4;3;30;3;14;MORPH_UP;0,006452373
4;3;30;3;14;NO_ACTION;0
4;3;30;3;14;MOVE_RIGHT;-0,282069497
4;3;30;3;14;MORPH_DOWN;3,29757233506005
5;2;60;3;14;MOVE_LEFT;0,119657309
5;2;60;3;14;MOVE_RIGHT;0
5;2;60;3;14;MORPH_UP;0
5;2;60;3;14;MORPH_DOWN;0
5;2;60;3;14;NO_ACTION;0
5;2;40;4;14;NO_ACTION;21,2044877096327
5;2;40;4;14;MORPH_UP;0,020371936
5;2;40;4;14;MORPH_DOWN;0,017525
5;2;40;4;14;MOVE_LEFT;0
5;2;40;4;14;MOVE_RIGHT;0
4;3;20;4;14;NO_ACTION;-1,53138906227544
4;3;20;4;14;MORPH_DOWN;1,71472003065214
4;3;20;4;14;MOVE_LEFT;-0,503766818683728
4;3;20;4;14;MORPH_UP;-2,80766149103538
4;3;20;4;14;MOVE_RIGHT;-1,25562817186338
5;8;40;10;14;MORPH_DOWN;-0,00376398413950002
5;8;40;10;14;MOVE_LEFT;-0,087999007732394
5;8;40;10;14;MOVE_RIGHT;0
5;8;40;10;14;NO_ACTION;0
5;8;40;10;14;MORPH_UP;-0,01
4;3;10;4;14;MORPH_UP;-7,88419303520965
4;3;10;4;14;MORPH_DOWN;-7,1006086858338
4;3;10;4;14;NO_ACTION;-8,04821094546572
4;3;10;4;14;MOVE_RIGHT;-7,77309735028507
4;3;10;4;14;MOVE_LEFT;-7,84642208413645
5;2;50;4;14;NO_ACTION;37,1311178749964
5;2;50;4;14;MOVE_RIGHT;0,017525
5;2;50;4;14;MORPH_UP;0,017525
5;2;50;4;14;MOVE_LEFT;0
5;2;50;4;14;MORPH_DOWN;0
4;1;20;3;14;MOVE_LEFT;19,5887194312131
4;1;20;3;14;MOVE_RIGHT;0,070228343
4;1;20;3;14;MORPH_UP;0
4;1;20;3;14;MORPH_DOWN;0
4;1;20;3;14;NO_ACTION;0
5;1;10;4;14;MORPH_DOWN;0,089507447
5;1;10;4;14;MORPH_UP;0,0341975
5;1;10;4;14;MOVE_RIGHT;0,017525
5;1;10;4;14;MOVE_LEFT;0
5;1;10;4;14;NO_ACTION;0
4;3;-10;3;14;MOVE_RIGHT;-5,02399102825901
4;3;-10;3;14;MOVE_LEFT;-5,08629206738565
4;3;-10;3;14;MORPH_DOWN;-4,89470461738971
4;3;-10;3;14;MORPH_UP;-4,73627670546673
4;3;-10;3;14;NO_ACTION;-4,89466976477132
5;2;10;4;14;NO_ACTION;0,084230826
5;2;10;4;14;MOVE_LEFT;-0,139825613
5;2;10;4;14;MOVE_RIGHT;-0,22157545
5;2;10;4;14;MORPH_DOWN;-0,244336344
5;2;10;4;14;MORPH_UP;-0,270651108
5;3;20;4;14;MORPH_UP;-2,84992581590576
5;3;20;4;14;NO_ACTION;-1,99380049244325
5;3;20;4;14;MOVE_RIGHT;-2,6320333313689
5;3;20;4;14;MOVE_LEFT;-2,28298872138622
5;3;20;4;14;MORPH_DOWN;-2,24733782021516
4;2;80;3;14;MORPH_DOWN;0,074861725
4;2;80;3;14;MOVE_LEFT;0
4;2;80;3;14;MOVE_RIGHT;0
4;2;80;3;14;MORPH_UP;0
4;2;80;3;14;NO_ACTION;0
3;2;70;3;14;NO_ACTION;0,068184289
3;2;70;3;14;MOVE_LEFT;0
3;2;70;3;14;MOVE_RIGHT;0
3;2;70;3;14;MORPH_UP;0
3;2;70;3;14;MORPH_DOWN;0
4;3;60;3;14;MORPH_UP;1,84336450902994
4;3;60;3;14;MOVE_LEFT;-0,01
4;3;60;3;14;MOVE_RIGHT;-0,05274386
4;3;60;3;14;MORPH_DOWN;-0,066825439
4;3;60;3;14;NO_ACTION;-0,094286297
5;3;10;4;14;MORPH_DOWN;-9,89133234118528
5;3;10;4;14;NO_ACTION;-9,93739352157946
5;3;10;4;14;MORPH_UP;-10,3743613841749
5;3;10;4;14;MOVE_LEFT;-10,5158981283242
5;3;10;4;14;MOVE_RIGHT;-10,3354710873962
3;3;80;3;14;MORPH_DOWN;0,059860043
3;3;80;3;14;MOVE_LEFT;0
3;3;80;3;14;MOVE_RIGHT;0
3;3;80;3;14;MORPH_UP;0
3;3;80;3;14;NO_ACTION;0
5;5;0;12;14;MOVE_LEFT;0,04997
5;5;0;12;14;MORPH_UP;0,017525
5;5;0;12;14;MOVE_RIGHT;0
5;5;0;12;14;MORPH_DOWN;0
5;5;0;12;14;NO_ACTION;0
5;5;0;10;14;MOVE_LEFT;1,79524349211568
5;5;0;10;14;MOVE_RIGHT;0
5;5;0;10;14;MORPH_UP;0
5;5;0;10;14;MORPH_DOWN;0
5;5;0;10;14;NO_ACTION;0
4;9;70;10;14;MORPH_DOWN;0,043243999
4;9;70;10;14;NO_ACTION;0,000664875
4;9;70;10;14;MOVE_LEFT;0
4;9;70;10;14;MOVE_RIGHT;0
4;9;70;10;14;MORPH_UP;0
4;3;30;4;14;NO_ACTION;-0,777768194561217
4;3;30;4;14;MORPH_DOWN;-0,192047586421168
4;3;30;4;14;MORPH_UP;-1,54569298508619
4;3;30;4;14;MOVE_LEFT;-1,39697767763907
4;3;30;4;14;MOVE_RIGHT;-2,56295206978424
4;3;40;3;14;MORPH_UP;0,0289573889549628
4;3;40;3;14;MOVE_RIGHT;0
4;3;40;3;14;NO_ACTION;0
4;3;40;3;14;MOVE_LEFT;-0,006965144
