Distance_x;Distance_y;Current_velocity_x;Height;Hole_width;Action;Value
-5;4;-30;3;15;MOVE_RIGHT;-3,02299708258003
-5;4;-30;3;15;MORPH_UP;-3,04723995625199
-5;4;-30;3;15;MORPH_DOWN;-3,13217622152355
-5;4;-30;3;15;NO_ACTION;-3,05170546598269
-1;4;-40;3;15;MOVE_LEFT;-0,905198144475736
-1;4;-40;3;15;MOVE_RIGHT;-1,0003261261381
-1;4;-40;3;15;MORPH_UP;-1,07446555067432
-1;4;-40;3;15;MORPH_DOWN;-0,919322316039875
-1;4;-40;3;15;NO_ACTION;-0,921271994701692
-1;5;-10;4;15;MOVE_LEFT;-1,47507878745349
-1;5;-10;4;15;MOVE_RIGHT;-1,9078452045186
-1;5;-10;4;15;MORPH_UP;-1,44982881775176
-1;5;-10;4;15;MORPH_DOWN;-1,46592063396226
-1;5;-10;4;15;NO_ACTION;-1,62938146261286
-2;7;0;6;15;MOVE_LEFT;-2,11021406802444
-2;7;0;6;15;MOVE_RIGHT;-2,14223964549562
-2;7;0;6;15;MORPH_UP;-2,17236849901957
-2;7;0;6;15;MORPH_DOWN;-2,21056251741722
-2;7;0;6;15;NO_ACTION;-2,2348070974773
-1;5;-30;4;15;MOVE_LEFT;-0,518444212466617
-1;5;-30;4;15;MOVE_RIGHT;-0,802771511058742
-1;5;-30;4;15;MORPH_UP;-0,490581157258556
-1;5;-30;4;15;MORPH_DOWN;-0,683098142136965
-1;5;-30;4;15;NO_ACTION;-0,615933773039075
-2;8;-20;7;15;MOVE_LEFT;-0,766413400666005
-2;8;-20;7;15;MOVE_RIGHT;-0,871266524421198
-2;8;-20;7;15;MORPH_UP;-0,803852613836447
-2;8;-20;7;15;MORPH_DOWN;-0,740124650039229
-2;8;-20;7;15;NO_ACTION;-0,959362336418482
-2;8;-10;7;15;MOVE_LEFT;-1,27487984041164
-2;8;-10;7;15;MOVE_RIGHT;-1,37890993904297
-2;8;-10;7;15;MORPH_UP;-1,41645420901128
-2;8;-10;7;15;MORPH_DOWN;-1,38977336209632
-2;8;-10;7;15;NO_ACTION;-1,41164582295869
-2;8;0;7;15;MOVE_LEFT;-1,60704626603682
-2;8;0;7;15;MOVE_RIGHT;-1,71421072295786
-2;8;0;7;15;MORPH_UP;-1,72841022081237
-2;8;0;7;15;MORPH_DOWN;-1,78630074322863
-2;8;0;7;15;NO_ACTION;-1,86258090864072
-5;8;0;8;15;MOVE_LEFT;-0,692616625538069
-5;8;0;8;15;MOVE_RIGHT;-0,797810703663675
-5;8;0;8;15;MORPH_UP;-0,695791434258817
-5;8;0;8;15;MORPH_DOWN;-0,686521879370049
-5;8;0;8;15;NO_ACTION;-0,799134499025421
-3;11;40;10;15;MOVE_LEFT;-1,63844185382852
-3;11;40;10;15;MOVE_RIGHT;-1,463124099023
-3;11;40;10;15;MORPH_UP;-1,56656575164518
-3;11;40;10;15;MORPH_DOWN;-1,49719355910697
-3;11;40;10;15;NO_ACTION;-1,43452689824868
-5;11;-50;10;15;MOVE_LEFT;-0,968138215763575
-5;11;-50;10;15;MOVE_RIGHT;-0,733486711236264
-5;11;-50;10;15;MORPH_UP;-0,746700643281909
-5;11;-50;10;15;MORPH_DOWN;-0,694526120104618
-5;11;-50;10;15;NO_ACTION;-0,818334717823875
-4;12;50;11;15;MOVE_LEFT;-0,63325937048875
-4;12;50;11;15;MOVE_RIGHT;-0,654936666707669
-4;12;50;11;15;MORPH_UP;-0,813984466809328
-4;12;50;11;15;MORPH_DOWN;-0,695894105862245
-4;12;50;11;15;NO_ACTION;-0,83536930551652
-3;11;50;10;15;MOVE_LEFT;-1,24950723823143
-3;11;50;10;15;MOVE_RIGHT;-0,945611548981677
-3;11;50;10;15;MORPH_UP;-1,17525685520903
-3;11;50;10;15;MORPH_DOWN;-1,01536617391133
-3;11;50;10;15;NO_ACTION;-0,968506856937274
-5;11;-30;10;15;MOVE_LEFT;-2,04244660634499
-5;11;-30;10;15;MOVE_RIGHT;-2,20825352690345
-5;11;-30;10;15;MORPH_UP;-2,0671085233235
-5;11;-30;10;15;MORPH_DOWN;-2,04009841551679
-5;11;-30;10;15;NO_ACTION;-2,05026387033658
-2;12;20;11;15;MOVE_LEFT;-1,365364868048
-2;12;20;11;15;MOVE_RIGHT;-1,24519177875492
-2;12;20;11;15;MORPH_UP;-1,36661704836493
-2;12;20;11;15;MORPH_DOWN;-1,31221617290927
-2;12;20;11;15;NO_ACTION;-1,34991018412808
-2;13;30;11;15;MOVE_LEFT;-0,208050000531971
-2;13;30;11;15;MOVE_RIGHT;-0,109500001654029
-2;13;30;11;15;MORPH_UP;-0,100000001490116
-2;13;30;11;15;MORPH_DOWN;-0,100000001490116
-2;13;30;11;15;NO_ACTION;-0,199500000610947
-1;13;30;11;15;MOVE_LEFT;-0,289049997447431
-1;13;30;11;15;MOVE_RIGHT;-0,199500000610947
-1;13;30;11;15;MORPH_UP;-0,279549997283518
-1;13;30;11;15;MORPH_DOWN;-0,322488497309785
-1;13;30;11;15;NO_ACTION;-0,208050000531971
0;13;40;11;15;MOVE_LEFT;-0,208952500549666
0;13;40;11;15;MOVE_RIGHT;-0,190000000447035
0;13;40;11;15;MORPH_UP;-0,316891154095852
0;13;40;11;15;MORPH_DOWN;-0,231106857900633
0;13;40;11;15;NO_ACTION;-0,217288275227055
-2;4;50;3;15;MOVE_LEFT;-1,87965907152039
-2;4;50;3;15;MOVE_RIGHT;-1,92242783561563
-2;4;50;3;15;MORPH_UP;-1,95072539061897
-2;4;50;3;15;MORPH_DOWN;-1,93837043993853
-2;4;50;3;15;NO_ACTION;-2,02747963343781
0;5;50;4;15;MOVE_LEFT;-1,0490678152217
0;5;50;4;15;MOVE_RIGHT;-0,833452359146689
0;5;50;4;15;MORPH_UP;-0,948018497416187
0;5;50;4;15;MORPH_DOWN;-0,866028755421858
0;5;50;4;15;NO_ACTION;-0,927276022502503
1;5;70;4;15;MOVE_LEFT;-0,53693966975197
1;5;70;4;15;MOVE_RIGHT;-0,436798261460618
1;5;70;4;15;MORPH_UP;-0,427559986765534
1;5;70;4;15;MORPH_DOWN;-0,519546100554523
1;5;70;4;15;NO_ACTION;-0,459772302819512
2;5;70;4;15;MOVE_LEFT;-0,403325286640978
2;5;70;4;15;MOVE_RIGHT;-0,369644992465228
2;5;70;4;15;MORPH_UP;-0,297599997368454
2;5;70;4;15;MORPH_DOWN;-0,472529094575661
2;5;70;4;15;NO_ACTION;-0,395148936657309
3;5;80;4;15;MOVE_LEFT;-0,198762557160847
3;5;80;4;15;MOVE_RIGHT;-0,270999997362495
3;5;80;4;15;MORPH_UP;-0,270973366487534
3;5;80;4;15;MORPH_DOWN;-0,199500000610947
3;5;80;4;15;NO_ACTION;-0,100000001490116
4;5;70;4;15;MOVE_LEFT;-0,270999997362495
4;5;70;4;15;MOVE_RIGHT;-0,270999997362495
4;5;70;4;15;MORPH_UP;-0,351594992380291
4;5;70;4;15;MORPH_DOWN;-0,284826502474876
4;5;70;4;15;NO_ACTION;-0,199500000610947
5;4;40;4;15;MOVE_LEFT;-0,190000000447035
5;4;40;4;15;MOVE_RIGHT;-0,190000000447035
5;4;40;4;15;MORPH_UP;-0,199500000610947
5;4;40;4;15;MORPH_DOWN;-0,100000001490116
5;4;40;4;15;NO_ACTION;-0,217378525250342
5;2;0;4;15;MOVE_LEFT;-13,0112953393867
5;2;0;4;15;MOVE_RIGHT;-13,1010217514434
5;2;0;4;15;MORPH_UP;-12,9226840176463
5;2;0;4;15;MORPH_DOWN;-13,0265616937442
5;2;0;4;15;NO_ACTION;-13,2480542703268
-4;6;-10;5;15;MOVE_LEFT;-2,14452576092139
-4;6;-10;5;15;MOVE_RIGHT;-2,12771751268672
-4;6;-10;5;15;MORPH_UP;-2,21568213109481
-4;6;-10;5;15;MORPH_DOWN;-2,56095764045467
-4;6;-10;5;15;NO_ACTION;-2,29337936967584
-2;5;-50;4;15;MOVE_LEFT;-0,280499997526407
-2;5;-50;4;15;MOVE_RIGHT;-0,392294431290985
-2;5;-50;4;15;MORPH_UP;-0,270999997362495
-2;5;-50;4;15;MORPH_DOWN;-0,324407624706951
-2;5;-50;4;15;NO_ACTION;-0,234216592974141
-3;5;-60;4;15;MOVE_LEFT;-0,190000000447035
-3;5;-60;4;15;MOVE_RIGHT;-0,125745001300126
-3;5;-60;4;15;MORPH_UP;-0,199500000610947
-3;5;-60;4;15;MORPH_DOWN;-0,275156099151954
-3;5;-60;4;15;NO_ACTION;-0,125745001300126
-4;4;-60;3;15;MOVE_LEFT;-0,896379984258552
-4;4;-60;3;15;MOVE_RIGHT;-1,07136479434008
-4;4;-60;3;15;MORPH_UP;-0,944758996189921
-4;4;-60;3;15;MORPH_DOWN;-1,1209866188123
-4;4;-60;3;15;NO_ACTION;-1,03113487164694
-5;4;-40;3;15;MOVE_LEFT;-2,7370658181735
-5;4;-40;3;15;MOVE_RIGHT;-2,73375932795964
-5;4;-40;3;15;MORPH_UP;-2,76639315878656
-5;4;-40;3;15;MORPH_DOWN;-2,70633787729113
-5;4;-40;3;15;NO_ACTION;-2,75058485820915
0;4;0;4;15;MOVE_LEFT;-0,111214751666132
0;4;0;4;15;MOVE_RIGHT;-0,139961840818399
0;4;0;4;15;MORPH_UP;-0,100000001490116
0;4;0;4;15;MORPH_DOWN;-0,172866592145375
0;4;0;4;15;NO_ACTION;-0,328383513266535
-1;11;-20;10;15;MOVE_LEFT;-0,875282190883124
-1;11;-20;10;15;MOVE_RIGHT;-1,03276344931971
-1;11;-20;10;15;MORPH_UP;-1,132042254777
-1;11;-20;10;15;MORPH_DOWN;-0,919439672673887
-1;11;-20;10;15;NO_ACTION;-0,988959976372009
4;12;70;12;15;MOVE_LEFT;-0,804939864094001
4;12;70;12;15;MOVE_RIGHT;-0,785752385696457
4;12;70;12;15;MORPH_UP;-0,860212634328341
4;12;70;12;15;MORPH_DOWN;-0,808383772975286
4;12;70;12;15;NO_ACTION;-0,933031039014945
5;12;90;12;15;MOVE_LEFT;-0,468558979739175
5;12;90;12;15;MOVE_RIGHT;-0,468558979739175
5;12;90;12;15;MORPH_UP;-0,409509986680598
5;12;90;12;15;MORPH_DOWN;-0,409509986680598
5;12;90;12;15;NO_ACTION;-0,468558979739175
-4;5;40;4;15;MOVE_LEFT;-2,39097952491845
-4;5;40;4;15;MOVE_RIGHT;-2,2619390695976
-4;5;40;4;15;MORPH_UP;-2,33624914018147
-4;5;40;4;15;MORPH_DOWN;-2,59470056872042
-4;5;40;4;15;NO_ACTION;-2,28407084088447
-4;7;60;6;15;MOVE_LEFT;-2,13479934615525
-4;7;60;6;15;MOVE_RIGHT;-2,02294700879964
-4;7;60;6;15;MORPH_UP;-2,02374226997672
-4;7;60;6;15;MORPH_DOWN;-1,89585926301486
-4;7;60;6;15;NO_ACTION;-2,02084784402249
-3;7;30;6;15;MOVE_LEFT;-1,6961334277674
-3;7;30;6;15;MOVE_RIGHT;-1,69862545260739
-3;7;30;6;15;MORPH_UP;-1,69825123334212
-3;7;30;6;15;MORPH_DOWN;-1,96937791673221
-3;7;30;6;15;NO_ACTION;-1,83018448004209
-3;7;-30;6;15;MOVE_LEFT;-1,00752462891042
-3;7;-30;6;15;MOVE_RIGHT;-1,34289084991414
-3;7;-30;6;15;MORPH_UP;-1,23964836012527
-3;7;-30;6;15;MORPH_DOWN;-1,36802655304774
-3;7;-30;6;15;NO_ACTION;-1,10543275661115
-5;7;-40;6;15;MOVE_LEFT;-1,48661891245192
-5;7;-40;6;15;MOVE_RIGHT;-1,50983332005984
-5;7;-40;6;15;MORPH_UP;-1,47498292212404
-5;7;-40;6;15;MORPH_DOWN;-1,56949217516591
-5;7;-40;6;15;NO_ACTION;-1,53426850845637
-2;4;70;3;15;MOVE_LEFT;-1,38502740035137
-2;4;70;3;15;MOVE_RIGHT;-1,06796439652775
-2;4;70;3;15;MORPH_UP;-1,1483621035213
-2;4;70;3;15;MORPH_DOWN;-1,13046771796964
-2;4;70;3;15;NO_ACTION;-1,2302462856565
-1;4;70;3;15;MOVE_LEFT;-1,21820217066969
-1;4;70;3;15;MOVE_RIGHT;-1,17904764684258
-1;4;70;3;15;MORPH_UP;-1,21932240022703
-1;4;70;3;15;MORPH_DOWN;-1,13600669837345
-1;4;70;3;15;NO_ACTION;-1,13848136401497
0;5;60;4;15;MOVE_LEFT;-0,631878659398762
0;5;60;4;15;MOVE_RIGHT;-0,54778450052988
0;5;60;4;15;MORPH_UP;-0,553173106792595
0;5;60;4;15;MORPH_DOWN;-0,711249179197791
0;5;60;4;15;NO_ACTION;-0,541374793770433
1;4;60;3;15;MOVE_LEFT;-1,60193687132586
1;4;60;3;15;MOVE_RIGHT;-1,3178926695589
1;4;60;3;15;MORPH_UP;-1,34457814482322
1;4;60;3;15;MORPH_DOWN;-1,33966929224743
1;4;60;3;15;NO_ACTION;-1,33560332775059
1;4;70;3;15;MOVE_LEFT;-1,18370211349694
1;4;70;3;15;MOVE_RIGHT;-1,03902416095684
1;4;70;3;15;MORPH_UP;-1,02777402311557
1;4;70;3;15;MORPH_DOWN;-1,09078605103402
1;4;70;3;15;NO_ACTION;-1,04386216583972
2;4;40;3;15;MOVE_LEFT;-2,26456325099648
2;4;40;3;15;MOVE_RIGHT;-1,92826336618083
2;4;40;3;15;MORPH_UP;-1,90283081021386
2;4;40;3;15;MORPH_DOWN;-1,95893226484224
2;4;40;3;15;NO_ACTION;-1,76799670004773
2;4;-20;3;15;MOVE_LEFT;-2,01445517271895
2;4;-20;3;15;MOVE_RIGHT;-2,27041250235764
2;4;-20;3;15;MORPH_UP;-2,1337117285219
2;4;-20;3;15;MORPH_DOWN;-2,27092695307624
2;4;-20;3;15;NO_ACTION;-2,32557825128628
2;3;10;3;15;MOVE_LEFT;-7,41413349874948
2;3;10;3;15;MOVE_RIGHT;-7,4413522490938
2;3;10;3;15;MORPH_UP;-7,59766532029535
2;3;10;3;15;MORPH_DOWN;-8,0375031867735
2;3;10;3;15;NO_ACTION;-7,37448278404917
3;3;0;3;15;MOVE_LEFT;-12,53829877158
3;3;0;3;15;MOVE_RIGHT;-12,4721111573595
3;3;0;3;15;MORPH_UP;-12,4387267172464
3;3;0;3;15;MORPH_DOWN;-11,9068654938729
3;3;0;3;15;NO_ACTION;-11,7061456958109
-5;10;30;9;15;MOVE_LEFT;-1,86820541804196
-5;10;30;9;15;MOVE_RIGHT;-1,50468707365229
-5;10;30;9;15;MORPH_UP;-1,92194758927165
-5;10;30;9;15;MORPH_DOWN;-1,82216252253922
-5;10;30;9;15;NO_ACTION;-1,70094544631046
-4;10;40;9;15;MOVE_LEFT;-1,25341963332776
-4;10;40;9;15;MOVE_RIGHT;-1,0905050832049
-4;10;40;9;15;MORPH_UP;-1,2917664128992
-4;10;40;9;15;MORPH_DOWN;-1,19363711164304
-4;10;40;9;15;NO_ACTION;-1,10266190342078
-1;8;20;8;15;MOVE_LEFT;-0,149969894795896
-1;8;20;8;15;MOVE_RIGHT;-0,110402501671724
-1;8;20;8;15;MORPH_UP;-0,217545487771031
-1;8;20;8;15;MORPH_DOWN;-0,188186515287293
-1;8;20;8;15;NO_ACTION;-0,259091271143468
1;13;50;12;15;MOVE_LEFT;-1,11454293556428
1;13;50;12;15;MOVE_RIGHT;-1,00414709071124
1;13;50;12;15;MORPH_UP;-1,02642417015431
1;13;50;12;15;MORPH_DOWN;-1,08295291100537
1;13;50;12;15;NO_ACTION;-1,02677922114595
2;13;40;12;15;MOVE_LEFT;-1,0255173225622
2;13;40;12;15;MOVE_RIGHT;-0,991414837690321
2;13;40;12;15;MORPH_UP;-1,03252024230396
2;13;40;12;15;MORPH_DOWN;-0,96890081604655
2;13;40;12;15;NO_ACTION;-1,21369568656566
4;3;-80;9;15;MOVE_LEFT;0
4;3;-80;9;15;MOVE_RIGHT;-0,162949895927536
4;3;-80;9;15;MORPH_UP;0
4;3;-80;9;15;MORPH_DOWN;0
4;3;-80;9;15;NO_ACTION;0
5;3;0;9;15;MOVE_LEFT;-0,920795628096922
5;3;0;9;15;MOVE_RIGHT;-0,983759060534681
5;3;0;9;15;MORPH_UP;-0,664255135619451
5;3;0;9;15;MORPH_DOWN;-0,76275067434808
5;3;0;9;15;NO_ACTION;-0,662630466203264
5;3;-10;9;15;MOVE_LEFT;0
5;3;-10;9;15;MOVE_RIGHT;-0,153718489472275
5;3;-10;9;15;MORPH_UP;0
5;3;-10;9;15;MORPH_DOWN;0
5;3;-10;9;15;NO_ACTION;0
-4;5;50;4;15;MOVE_LEFT;-2,08762121135437
-4;5;50;4;15;MOVE_RIGHT;-1,86162752283715
-4;5;50;4;15;MORPH_UP;-1,98600452427724
-4;5;50;4;15;MORPH_DOWN;-1,96457161092602
-4;5;50;4;15;NO_ACTION;-1,94309087192009
-3;5;60;4;15;MOVE_LEFT;-1,46774674715913
-3;5;60;4;15;MOVE_RIGHT;-1,34409208266422
-3;5;60;4;15;MORPH_UP;-1,35755168670699
-3;5;60;4;15;MORPH_DOWN;-1,38559759477001
-3;5;60;4;15;NO_ACTION;-1,35218278687592
-1;4;-50;3;15;MOVE_LEFT;-0,289049997447431
-1;4;-50;3;15;MOVE_RIGHT;-0,363953623105504
-1;4;-50;3;15;MORPH_UP;-0,28353705633715
-1;4;-50;3;15;MORPH_DOWN;-0,77052218379731
-1;4;-50;3;15;NO_ACTION;-0,270948223398145
-2;4;-70;3;15;MOVE_LEFT;-0,199500000610947
-2;4;-70;3;15;MOVE_RIGHT;-0,196226445838068
-2;4;-70;3;15;MORPH_UP;-0,109500001654029
-2;4;-70;3;15;MORPH_DOWN;-0,100000001490116
-2;4;-70;3;15;NO_ACTION;-0,111676162790533
-3;4;-70;3;15;MOVE_LEFT;-0,190000000447035
-3;4;-70;3;15;MOVE_RIGHT;-0,146344718999158
-3;4;-70;3;15;MORPH_UP;-0,100000001490116
-3;4;-70;3;15;MORPH_DOWN;-0,331566195313333
-3;4;-70;3;15;NO_ACTION;-0,100000001490116
-4;8;50;7;15;MOVE_LEFT;-0,841940458905627
-4;8;50;7;15;MOVE_RIGHT;-0,734098228678658
-4;8;50;7;15;MORPH_UP;-0,735693889699643
-4;8;50;7;15;MORPH_DOWN;-0,944997502622473
-4;8;50;7;15;NO_ACTION;-0,700955634663256
-3;8;20;7;15;MOVE_LEFT;-1,59992915326819
-3;8;20;7;15;MOVE_RIGHT;-1,61173086536968
-3;8;20;7;15;MORPH_UP;-1,73145425217471
-3;8;20;7;15;MORPH_DOWN;-1,66860849086239
-3;8;20;7;15;NO_ACTION;-1,59577818811113
-2;8;20;7;15;MOVE_LEFT;-1,32463537309451
-2;8;20;7;15;MOVE_RIGHT;-1,27951812689506
-2;8;20;7;15;MORPH_UP;-1,27200763206291
-2;8;20;7;15;MORPH_DOWN;-1,40800541589586
-2;8;20;7;15;NO_ACTION;-1,243592740623
-2;9;-10;8;15;MOVE_LEFT;-1,57854622467088
-2;9;-10;8;15;MOVE_RIGHT;-1,60823960559962
-2;9;-10;8;15;MORPH_UP;-1,83948134805285
-2;9;-10;8;15;MORPH_DOWN;-1,69070806298773
-2;9;-10;8;15;NO_ACTION;-1,73096027228801
-3;4;-50;3;15;MOVE_LEFT;-1,05128992987949
-3;4;-50;3;15;MOVE_RIGHT;-1,64277192574021
-3;4;-50;3;15;MORPH_UP;-1,02539729670175
-3;4;-50;3;15;MORPH_DOWN;-1,08899892127274
-3;4;-50;3;15;NO_ACTION;-1,0961273494058
-4;8;-20;7;15;MOVE_LEFT;-1,21261140837874
-4;8;-20;7;15;MOVE_RIGHT;-1,4926538656439
-4;8;-20;7;15;MORPH_UP;-1,4207601034842
-4;8;-20;7;15;MORPH_DOWN;-1,36546738088261
-4;8;-20;7;15;NO_ACTION;-1,33401193996099
-3;13;50;12;15;MOVE_LEFT;-1,53376155956899
-3;13;50;12;15;MOVE_RIGHT;-1,53558957705714
-3;13;50;12;15;MORPH_UP;-1,49486130831364
-3;13;50;12;15;MORPH_DOWN;-1,57585413986871
-3;13;50;12;15;NO_ACTION;-1,58169564613591
-2;11;50;10;15;MOVE_LEFT;-1,19793317113555
-2;11;50;10;15;MOVE_RIGHT;-0,931744483979332
-2;11;50;10;15;MORPH_UP;-0,929601456362273
-2;11;50;10;15;MORPH_DOWN;-0,895736188444445
-2;11;50;10;15;NO_ACTION;-0,921635420569854
-1;11;50;10;15;MOVE_LEFT;-1,14853396435727
-1;11;50;10;15;MOVE_RIGHT;-0,91802967208913
-1;11;50;10;15;MORPH_UP;-0,942610828992258
-1;11;50;10;15;MORPH_DOWN;-0,959592736921869
-1;11;50;10;15;NO_ACTION;-0,987546792024279
-4;5;20;4;15;MOVE_LEFT;-2,66203245941287
-4;5;20;4;15;MOVE_RIGHT;-2,60508135601938
-4;5;20;4;15;MORPH_UP;-2,5974189749449
-4;5;20;4;15;MORPH_DOWN;-3,10316267117451
-4;5;20;4;15;NO_ACTION;-2,58249618624464
-3;5;40;4;15;MOVE_LEFT;-1,71166079680208
-3;5;40;4;15;MOVE_RIGHT;-1,66137534312208
-3;5;40;4;15;MORPH_UP;-1,68804553981787
-3;5;40;4;15;MORPH_DOWN;-1,81533789336809
-3;5;40;4;15;NO_ACTION;-1,68976235358084
-3;6;10;5;15;MOVE_LEFT;-2,094021682423
-3;6;10;5;15;MOVE_RIGHT;-2,05740505988979
-3;6;10;5;15;MORPH_UP;-2,22823599374117
-3;6;10;5;15;MORPH_DOWN;-2,12253366787575
-3;6;10;5;15;NO_ACTION;-2,0440302944857
-2;6;-40;5;15;MOVE_LEFT;-0,190000000447035
-2;6;-40;5;15;MOVE_RIGHT;-0,559461458412496
-2;6;-40;5;15;MORPH_UP;-0,308251187188605
-2;6;-40;5;15;MORPH_DOWN;-0,269305154112477
-2;6;-40;5;15;NO_ACTION;-0,232291799618611
-3;6;-40;5;15;MOVE_LEFT;-0,62514556630828
-3;6;-40;5;15;MOVE_RIGHT;-0,656767143842296
-3;6;-40;5;15;MORPH_UP;-0,555376606372699
-3;6;-40;5;15;MORPH_DOWN;-0,545867132574372
-3;6;-40;5;15;NO_ACTION;-0,538950987964755
-2;10;30;9;15;MOVE_LEFT;-0,768249391693568
-2;10;30;9;15;MOVE_RIGHT;-0,701439211682977
-2;10;30;9;15;MORPH_UP;-0,749253154693914
-2;10;30;9;15;MORPH_DOWN;-0,804899914172847
-2;10;30;9;15;NO_ACTION;-0,824177182947644
-1;7;20;7;15;MOVE_LEFT;-0,109500001654029
-1;7;20;7;15;MOVE_RIGHT;-0,140734884151437
-1;7;20;7;15;MORPH_UP;-0,100000001490116
-1;7;20;7;15;MORPH_DOWN;-0,142247212800302
-1;7;20;7;15;NO_ACTION;-0,191151326301366
-1;10;10;9;15;MOVE_LEFT;-1,12017953093071
-1;10;10;9;15;MOVE_RIGHT;-1,09465105797044
-1;10;10;9;15;MORPH_UP;-1,11957310532327
-1;10;10;9;15;MORPH_DOWN;-1,13367035685357
-1;10;10;9;15;NO_ACTION;-1,26274305191385
-1;12;0;11;15;MOVE_LEFT;-1,48731628501138
-1;12;0;11;15;MOVE_RIGHT;-1,5920788541648
-1;12;0;11;15;MORPH_UP;-1,84939163744218
-1;12;0;11;15;MORPH_DOWN;-1,50690180297672
-1;12;0;11;15;NO_ACTION;-2,30004493972957
-1;12;20;11;15;MOVE_LEFT;-1,10750229884661
-1;12;20;11;15;MOVE_RIGHT;-1,20386170081744
-1;12;20;11;15;MORPH_UP;-1,13811276104779
-1;12;20;11;15;MORPH_DOWN;-1,06497025819051
-1;12;20;11;15;NO_ACTION;-1,2099579401818
-1;12;-20;11;15;MOVE_LEFT;-0,525499503963949
-1;12;-20;11;15;MOVE_RIGHT;-0,650846624661524
-1;12;-20;11;15;MORPH_UP;-0,555417529870292
-1;12;-20;11;15;MORPH_DOWN;-0,469844174307506
-1;12;-20;11;15;NO_ACTION;-0,490425862933675
-1;9;0;8;15;MOVE_LEFT;-1,7164013723015
-1;9;0;8;15;MOVE_RIGHT;-1,7358606173362
-1;9;0;8;15;MORPH_UP;-1,93107767481114
-1;9;0;8;15;MORPH_DOWN;-1,76960413773947
-1;9;0;8;15;NO_ACTION;-1,77907848572536
-1;9;-20;8;15;MOVE_LEFT;-0,738876241510821
-1;9;-20;8;15;MOVE_RIGHT;-1,00352695052772
-1;9;-20;8;15;MORPH_UP;-0,874961212470716
-1;9;-20;8;15;MORPH_DOWN;-0,882677005870455
-1;9;-20;8;15;NO_ACTION;-0,833700970636288
-2;12;0;11;15;MOVE_LEFT;-1,77550445429005
-2;12;0;11;15;MOVE_RIGHT;-1,84310414071388
-2;12;0;11;15;MORPH_UP;-2,29608644110244
-2;12;0;11;15;MORPH_DOWN;-1,87415751996455
-2;12;0;11;15;NO_ACTION;-1,82032370824788
-2;9;10;8;15;MOVE_LEFT;-1,81496597212797
-2;9;10;8;15;MOVE_RIGHT;-1,84095773074761
-2;9;10;8;15;MORPH_UP;-1,81961307747876
-2;9;10;8;15;MORPH_DOWN;-1,91563660722092
-2;9;10;8;15;NO_ACTION;-1,8863827539487
-3;9;-10;8;15;MOVE_LEFT;-2,04035599082865
-3;9;-10;8;15;MOVE_RIGHT;-2,123227355473
-3;9;-10;8;15;MORPH_UP;-2,155519432176
-3;9;-10;8;15;MORPH_DOWN;-2,10205167858622
-3;9;-10;8;15;NO_ACTION;-2,26667542660336
-3;12;-20;11;15;MOVE_LEFT;-0,910322061289669
-3;12;-20;11;15;MOVE_RIGHT;-1,12077018480532
-3;12;-20;11;15;MORPH_UP;-1,13179381832083
-3;12;-20;11;15;MORPH_DOWN;-0,919426410559595
-3;12;-20;11;15;NO_ACTION;-1,05869544389131
-2;12;-30;11;15;MOVE_LEFT;-0,53785787613791
-2;12;-30;11;15;MOVE_RIGHT;-0,706043556211792
-2;12;-30;11;15;MORPH_UP;-0,587240681583184
-2;12;-30;11;15;MORPH_DOWN;-0,563479880013752
-2;12;-30;11;15;NO_ACTION;-0,593374142735411
-2;13;60;12;15;MOVE_LEFT;-1,04217384477897
-2;13;60;12;15;MOVE_RIGHT;-0,990691566029434
-2;13;60;12;15;MORPH_UP;-1,08360805463286
-2;13;60;12;15;MORPH_DOWN;-1,06161269829649
-2;13;60;12;15;NO_ACTION;-1,02758475134739
-1;7;0;6;15;MOVE_LEFT;-1,6930678433203
-1;7;0;6;15;MOVE_RIGHT;-1,75298838843173
-1;7;0;6;15;MORPH_UP;-1,75300970768894
-1;7;0;6;15;MORPH_DOWN;-1,86953664379607
-1;7;0;6;15;NO_ACTION;-2,01255302591915
-2;7;-30;6;15;MOVE_LEFT;-0,633368082935918
-2;7;-30;6;15;MOVE_RIGHT;-1,10277350182674
-2;7;-30;6;15;MORPH_UP;-0,688029927086299
-2;7;-30;6;15;MORPH_DOWN;-0,625763762769458
-2;7;-30;6;15;NO_ACTION;-0,633410931676529
-2;5;-30;4;15;MOVE_LEFT;-1,05629860045388
-2;5;-30;4;15;MOVE_RIGHT;-1,27893543714397
-2;5;-30;4;15;MORPH_UP;-1,04868705117679
-2;5;-30;4;15;MORPH_DOWN;-1,03562351164405
-2;5;-30;4;15;NO_ACTION;-1,05956216232681
-4;6;-60;5;15;MOVE_LEFT;-0,341462711610196
-4;6;-60;5;15;MOVE_RIGHT;-0,350704220093286
-4;6;-60;5;15;MORPH_UP;-0,250174299041272
-4;6;-60;5;15;MORPH_DOWN;-0,188172907919046
-4;6;-60;5;15;NO_ACTION;-0,208525000653416
-2;11;60;10;15;MOVE_LEFT;-0,576026506533014
-2;11;60;10;15;MOVE_RIGHT;-0,607170103533311
-2;11;60;10;15;MORPH_UP;-0,601463045628065
-2;11;60;10;15;MORPH_DOWN;-0,688734683002313
-2;11;60;10;15;NO_ACTION;-0,577594280573189
0;9;50;8;15;MOVE_LEFT;-0,862942771358579
