-18.23695722,-34.97835018,-14.60286647,-34.19551394,-12.06423196,-32.2942972,-9.99484964,-31.80136134,-8.061578167,-31.01030596,-7.036178164,-30.27868047,-5.417851167,-29.94642687,-4.774029137,-29.56312117,-1.217715537,-28.02398195,2.962401983,-26.71054
-3.671450144,-16.62778175,1.51985672,-12.74406788,5.682024897,-9.596382968,8.430735825,-7.536019844,11.97541542,-5.992077388,13.44871431,-4.832562477,14.6265563,-4.246187244,15.76766556,-3.06703565,21.42568619,1.18255991,27.56101356,5.02105
10.02561571,-1.739711309,16.6473309,3.274686946,22.37056181,7.841581226,25.42048953,10.75514581,29.36589333,14.64429796,32.22219626,15.60673299,33.307823,16.87280822,35.491164,18.00700421,42.55267631,24.01010045,50.738329,30.38232
13.38365766,3.438072714,19.82385638,8.555691504,25.64513696,13.03802022,29.79771786,16.31636233,34.60051386,19.93321856,36.46631951,22.23479726,37.64072179,22.82147467,40.82962744,24.56100835,47.55017566,31.27344741,57.48478639,37.61716
8.634995519,11.10559716,14.85405946,16.23820628,19.80003223,22.31468709,23.56742672,25.97410514,28.28603865,30.21788237,29.77035199,32.83219052,31.20352327,33.61581849,34.00854701,35.96660076,40.64317461,42.68372629,48.72298078,50.57569
19.27782677,1.397090256,26.83108103,6.702220941,33.52120598,11.49677248,37.56066773,15.46254513,42.44382902,19.084286,45.24879889,20.15526114,46.7244757,22.23934905,49.94600721,23.13988622,57.96840807,30.10593231,69.5113177,37.07251
22.66262925,17.18018504,30.92261178,24.28889882,37.67554088,30.62234935,42.27986042,35.36238081,47.41138215,40.05078505,50.37798513,42.21864047,52.00861378,44.49407956,55.42612398,46.56865165,64.26956813,54.66380102,77.51675856,64.88332
14.98474673,-2.091285698,22.28858437,2.210651841,29.01468075,6.94120565,33.11840793,9.881012077,37.20085225,13.69510924,39.81634418,14.97508027,41.38990041,16.68057053,44.91067731,18.70122933,53.13864355,24.69661035,65.76192371,31.74998
14.85731701,26.63866878,21.89652373,33.91520335,27.9480107,42.00386582,32.69438129,46.88924207,36.99306983,52.7218823,40.58981675,55.20164271,41.94327044,57.39079871,44.76786503,60.41497369,54.08357581,70.10363979,67.59267539,83.18044
26.55693335,9.464497321,34.48890758,15.82411152,41.72376695,21.71376051,46.78054542,26.26830371,52.18129693,29.64666771,56.17821701,32.93314592,58.62955847,33.63899469,61.76217394,36.21180875,72.55287343,43.7855768,90.15065574,54.82963
25.31571482,2.815767788,32.58791497,8.909456042,39.98706089,14.31362969,45.83256916,17.59099142,50.73979833,20.96837096,54.71288006,23.19802497,56.51650481,24.79211669,61.34850616,27.05311976,71.35665119,34.52100528,89.89862945,45.58182
7.903214419,17.67216272,14.45428492,24.57230081,19.62069146,31.02312546,24.2455368,35.74116087,28.30206296,40.17102163,31.7529206,43.32430845,33.49108102,45.75694842,36.7138234,48.37809435,44.84808462,57.58270188,60.25706163,71.44896
17.05669366,13.7424121,24.69736009,20.87111954,31.63659367,27.22033948,36.47662275,31.16898142,41.61575549,35.54269038,44.86153155,38.85566069,47.8703296,40.03020166,51.53084367,43.29579389,61.42506055,51.77260315,80.73314357,65.76864
7.180378993,14.17367844,12.88902962,20.45255576,19.32582279,26.87853035,23.78740716,31.9509039,27.7432767,36.59849169,31.52071907,39.13848205,33.83708259,41.4607148,36.70656585,45.17681782,46.32505404,55.0309968,63.06903421,70.86456
9.275362109,24.42425764,14.63701919,31.58716187,21.37440883,39.34201417,25.31266916,45.29860567,29.82679278,51.32136318,33.19193443,54.67575685,35.32106906,57.31449132,39.45266788,60.80855117,48.54751779,72.62031386,66.75081482,91.71472
26.7780429,27.76140209,34.54203936,35.87938791,42.50618973,44.48822871,47.78208049,50.07761783,54.7447897,56.39708482,59.23153636,59.88482725,63.25857812,63.19304398,67.38072447,66.5867197,80.77053098,79.24341451,104.6714027,101.4549
30.01667481,13.66707752,37.16314084,20.2910888,45.97122473,27.2841846,51.84238202,32.20476959,59.09295033,36.99455986,63.46046788,40.33180313,67.23854094,43.03052888,72.41408674,46.23394665,86.45492246,56.50421861,111.5093861,74.43764
29.93786756,25.12728836,37.44526476,33.45847796,45.2416177,40.64267622,51.99081087,46.29633968,60.67228158,52.75991921,65.6350405,56.90291523,68.95194065,60.05437649,74.41973672,64.86691467,89.1105201,77.37306598,114.6489842,99.56113
20.42017767,14.30454001,26.47488348,20.10865107,32.42693233,27.2014961,39.87319183,31.8174737,49.93699757,37.52204709,55.62810312,40.69139964,59.22125133,43.83219816,63.79277516,48.17835551,77.77954559,58.53393355,101.4303113,78.14206
4.286759162,7.338474337,7.074766135,13.24593517,12.51760023,19.25017889,18.7777938,24.46160581,25.97709324,29.95395503,31.47611892,32.97510066,34.13538038,34.88133448,38.57787325,38.7417481,48.4017684,49.34123414,67.13592475,66.88593
18.29381026,18.01373195,22.58725492,24.33169876,28.55008814,31.43884856,35.98116644,37.64190121,48.28758316,44.32856084,55.00436354,49.06692153,59.37876765,52.04615646,64.18326089,56.5119222,77.57453179,68.83436128,102.4703418,90.08335
6.774173489,19.66122801,9.146450655,25.53627796,14.13920985,32.74542769,21.48128469,39.43104192,32.09985704,48.78414568,40.5710412,53.40294936,43.54356948,56.81923913,48.85532976,61.79128303,60.29979871,74.92202758,81.37431558,98.35646
-49.94348366,-49.5048194,-49.35076402,-49.37915782,-49.60165264,-49.37469651,-49.12241122,-49.17082451,-49.86090622,-49.81536348,-49.37551886,-49.6398444,-49.71160886,-49.42219797,-49.47813238,-49.33062517,-49.62714851,-49.63492454,-49.39989278,-49.99998
-49.66858378,-49.36222662,-49.670973,-49.60020035,-49.66152295,-49.41521377,-49.53457138,-49.12652795,-49.78810375,-49.19009848,-49.5707458,-49.48501606,-49.92865427,-49.47339811,-49.54718191,-49.78607942,-49.75702208,-49.40523008,-49.61600033,-49.99998
-49.2694664,-49.42453984,-49.23536348,-49.16219932,-49.73072573,-49.40626602,-49.59986038,-49.27371042,-49.86386241,-49.90567413,-49.11004425,-49.79154116,-49.19963672,-49.50763402,-49.21142439,-49.04757454,-49.26520949,-49.90937319,-49.50449271,-49.99998
-49.79036191,-49.85739365,-49.43050277,-49.87160106,-49.81735902,-49.58603572,-49.08159246,-49.22913807,-49.44249474,-49.98275137,-49.74058462,-49.09924705,-49.20883213,-49.39056243,-49.35126292,-49.13278808,-49.69671324,-49.06431005,-49.02956125,-49.99998
-49.94342905,-49.71498286,-49.49648258,-49.62008517,-49.09664312,-49.39202248,-49.38078272,-49.00253372,-49.42857427,-49.07756348,-49.88449105,-49.35054127,-49.4024672,-49.11315179,-49.45296343,-49.4452479,-49.63371455,-49.35909387,-49.86598959,-49.99998
-49.45236803,-49.95213384,-49.66468374,-49.16012032,-49.3745915,-49.49738652,-49.55312431,-49.5682752,-49.49740836,-49.51999315,-49.32069464,-49.26093082,-49.91997277,-49.80914829,-49.16532196,-49.32618855,-49.71057568,-49.70372969,-49.19769645,-49.99998
-49.46424747,-49.86297334,-49.72941696,-49.36660645,-49.62456208,-49.43324425,-49.15059086,-49.27369612,-49.46220417,-49.54233318,-49.599982,-49.86543912,-49.78327121,-49.34964233,-49.20472065,-49.9498305,-49.92195535,-49.81627424,-49.27722491,-49.99998
-49.00382216,-49.8003401,-49.31787245,-49.93060324,-49.8643462,-49.57261345,-49.05395534,-49.28508902,-49.83995035,-49.5855844,-49.33422681,-49.18414093,-49.70147623,-49.90941029,-49.01316707,-49.1832229,-49.33123956,-49.7409119,-49.67331765,-49.99998
-49.0169694,-49.17682686,-49.18001861,-49.90997712,-49.4526677,-49.75643201,-49.18352121,-49.31127514,-49.58556642,-49.33718361,-49.97236181,-49.53258907,-49.99581396,-49.82052336,-49.68562309,-49.89204047,-49.76422114,-49.88414201,-49.0419433,-49.99998
-49.89987652,-49.23800308,-49.23020648,-49.4303455,-49.45416239,-49.02450235,-49.87055794,-49.74163638,-49.59601689,-49.30339843,-49.04983086,-49.93014347,-49.1324288,-49.50885183,-49.21471978,-49.41110333,-49.38496875,-49.31221091,-49.99226852,-49.99998
-49.55600238,-49.9512532,-49.17566274,-49.01773921,-49.5009754,-49.94845797,-49.69915252,-49.57137383,-49.21786395,-49.72253575,-49.94902063,-49.95808268,-49.40442299,-49.79978179,-49.69639925,-49.28331856,-49.80096443,-49.60546209,-49.84372991,-49.99998
-49.64721908,-49.96674037,-49.67144844,-49.01000678,-49.60554295,-49.87755223,-49.04355573,-49.55989101,-49.48289754,-49.29160274,-49.37283868,-49.74678196,-49.49805765,-49.86619645,-49.49850248,-49.23815108,-49.3231997,-49.64018681,-49.50877717,-49.99998
-49.17377974,-49.95387492,-49.73343464,-49.09383885,-49.05490591,-49.37539616,-49.56063627,-49.98588276,-49.55986757,-49.67497826,-49.19062382,-49.61125548,-49.5420453,-49.74952972,-49.96363111,-49.45352952,-49.64663758,-49.33114104,-49.71881302,-49.99839
-48.92020074,-49.78102101,-49.81369707,-49.81165534,-49.23319897,-49.94833766,-49.1202852,-49.06621831,-49.48832364,-49.303031,-49.11396034,-49.57048603,-49.1062327,-49.6458202,-49.21013988,-49.63654448,-48.96533964,-49.4062185,-49.82395154,-49.99998
-48.86489808,-48.90082972,-49.63103845,-49.52765035,-49.10934527,-49.68915224,-49.2170225,-48.86940014,-48.87669764,-49.36087936,-48.80885889,-49.21289805,-49.36689728,-49.44540108,-48.96375507,-49.41718911,-48.92771102,-48.83501085,-48.76835399,-49.75244
-43.98444506,-48.76357687,-43.46687191,-48.45394671,-43.0967873,-48.47828799,-43.16953654,-48.6412687,-42.92365955,-49.16795935,-42.90137308,-48.67855864,-42.61075691,-48.88664703,-42.82935195,-49.25335062,-41.6531957,-48.4368114,-41.39557092,-49.28184
-22.19789554,-41.19451514,-19.1624198,-41.0738508,-17.0133692,-40.21563086,-15.31247048,-39.90081715,-13.63331056,-39.35668497,-12.64044743,-38.89009159,-12.23483484,-38.86253515,-11.02838836,-39.18112847,-8.518056675,-38.14129235,-4.943463066,-37.43623
9.91429843,-22.60640653,15.53821262,-20.66941436,21.04304254,-17.86906531,24.10404373,-16.51639145,28.57219696,-15.20961655,30.26547226,-13.92385845,32.06872406,-14.00071041,33.26457422,-13.41431797,39.93391899,-10.21265299,47.46309412,-6.969767
21.10796122,-2.517104341,28.1727397,2.3157094,34.94395683,6.055240883,38.54310862,9.653890551,43.71672457,12.04878949,45.56662859,13.89499724,47.31499116,14.67187791,49.57670837,16.53979422,58.20061624,22.07919879,66.70693496,27.14061
27.60109624,13.72911585,35.51355093,20.13328616,42.84394655,26.27215414,47.9789305,29.54567049,52.82751688,34.45729155,55.62959989,36.60998073,56.55617315,37.80341351,59.39903496,39.5958778,68.28143368,47.23164103,78.1860245,54.45569
29.63451624,20.61230147,38.22982126,26.71506331,45.71860712,33.94313382,50.56277056,38.44426126,55.8675407,43.33169331,58.86533575,45.42545059,60.41012416,47.07401112,62.94123643,48.26295971,71.9053828,56.48488397,82.78230651,64.76537
29.96014158,28.42268264,38.16743066,36.18340125,46.57536987,42.99066138,51.3676754,48.48067375,56.83982429,53.45285558,59.63469513,56.52152475,60.84179739,57.66926389,64.44201037,59.83152334,72.56590239,69.60655365,83.65416051,78.24328
31.95410819,30.41319667,40.76776929,38.50704867,49.06975788,45.74642513,53.78187461,51.41558397,58.759818,56.31045249,61.81818656,59.36149787,64.17369332,61.12286981,66.86001789,62.765486,76.41496243,72.63489339,88.32394985,82.1208
32.41173505,31.40362906,41.2456187,40.30437009,49.56888443,48.25899055,55.14777818,53.1736045,60.29231108,58.60712399,63.81229222,61.86447018,65.38329238,63.11103344,69.07545129,65.59713911,77.76598985,76.07143387,90.20650834,85.78799
34.56103042,31.97408363,42.85626684,40.30130901,51.90095762,49.05607059,56.92133583,54.4002529,62.23273019,60.0550099,65.40094883,62.00608448,68.07216958,64.54085748,71.60598506,67.27415534,81.56566656,76.25431793,95.53297211,87.07961
35.32924234,33.1075478,43.60058311,41.96793359,52.65471596,50.73171311,57.99199494,56.23440539,63.84253027,61.61113562,67.35103046,64.98480617,68.55376216,66.71538897,72.74976195,69.42319535,83.04251027,79.80160834,97.95191306,92.33608
36.18879903,34.6358213,45.73411191,42.7156137,54.12995676,51.29826836,60.33537951,56.94684706,66.04378218,63.21037622,70.04424094,65.84211129,71.67686805,68.07248197,75.95962687,71.67989597,87.68379166,81.83905917,106.0346036,95.50302
36.24687587,34.78726457,45.53427684,43.34835087,54.22397704,52.91985261,60.23057015,57.98371496,65.53142653,63.84824613,69.4442993,66.91268079,72.10260382,69.19928138,76.84483545,72.55867041,87.84054244,83.15358861,105.0741496,97.30093
36.79211956,35.64654116,46.35643625,44.42520571,55.67920134,52.50125216,61.01768636,58.14415955,67.22204173,64.68725312,71.63214539,67.56604036,73.6447769,69.5234424,79.0640591,73.20300079,90.9780212,83.97197182,111.1164708,98.64352
37.96119711,36.68067369,47.20306255,45.40666146,55.95274781,54.14646112,61.41673935,60.56163011,68.7562493,66.43503227,72.25927168,70.63380507,75.54592952,72.52009291,80.60015314,76.19221352,92.76827473,88.28019235,115.9038441,106.3604
37.22242391,36.80323022,46.67125569,46.96927842,56.26959631,55.58383039,62.26143242,61.02443354,69.09924942,67.77752381,72.58943,71.15834187,75.83986882,74.03082738,81.33677781,77.67852737,94.38290607,89.60324744,116.9023935,108.4707
38.72417099,37.40649471,48.15347039,47.20811057,57.25696471,55.87015195,63.00830358,62.48314475,69.98689048,68.60776445,74.65121744,72.85732851,78.69938517,75.60028608,83.29669914,79.79515464,97.59718297,92.75278927,122.7173259,113.5904
39.04634729,38.06666691,47.96019449,46.84743745,57.01531872,56.70113628,63.4234539,62.86437786,70.9553419,70.18864508,75.61397149,73.52242126,79.26626468,76.77259923,84.64080864,81.16012032,98.45777602,94.82935149,125.1789665,117.7413
38.97805653,38.79863906,47.165845,47.77030876,56.79939324,56.93041625,63.34875872,63.59359974,71.74743368,70.38406965,75.95385036,75.04636508,80.58743013,78.1776607,85.7798819,83.03262197,101.2437358,97.08098034,128.8019476,120.691
38.56475387,38.70605889,46.08142717,48.08960672,55.44786626,57.33374508,62.64192591,64.15061445,71.78583795,70.87801998,77.28450872,75.14576666,81.65650586,78.6334852,86.67044736,84.4275185,102.8495066,98.67570756,131.1559291,123.4107
37.63031548,39.00267847,45.34960918,48.64188043,53.97184984,57.95222112,62.34515821,64.51163809,71.96727306,72.00833254,77.83299846,76.58906412,81.33485682,80.54302362,87.30533394,85.5908019,103.2818063,100.4083452,131.9598755,126.8061
36.64284155,39.04324945,42.31469448,47.47113089,50.95270632,57.37324985,60.34207366,65.15308678,71.8654113,72.47367297,79.15706393,77.2488635,83.16804553,80.74521061,89.49504142,86.17218958,105.8577898,101.6207216,135.5034329,129.4493
35.07967297,38.98644196,41.14606481,47.48959012,48.92260658,56.72724545,58.11004521,63.85739392,70.99603974,72.76047651,78.78643771,77.53051268,82.34297911,80.86544904,89.12816569,86.93747571,105.3223096,102.2650702,135.5555159,130.7572
32.88011625,38.21862113,37.39911298,45.44452199,44.40359765,55.50829266,54.53756567,63.96992523,68.51970871,73.15764241,77.95295629,78.66147935,82.72878016,81.5966615,89.81675322,88.28124488,106.0810783,104.0970376,135.962307,132.6824
30.06422442,35.21099163,33.72384684,42.01136984,40.45418233,49.98214054,50.58822314,60.07125866,66.56825752,72.21470372,78.59650385,79.5238867,82.78839085,82.97584776,89.85769491,89.781478,106.4025168,105.7733772,137.092664,134.9892
-49.87092596,-49.56289377,-49.22384512,-49.27763426,-49.89687154,-49.80821478,-49.75755993,-49.50199999,-49.2008462,-49.26430821,-49.39617509,-49.28196624,-49.95963178,-49.7076564,-49.87024941,-49.39113442,-49.50182138,-49.13987609,-49.36488542,-49.99998
-49.43824667,-49.75715518,-49.11805707,-49.32854371,-49.2974222,-49.7683452,-49.15508224,-49.04844309,-49.74772163,-49.35267253,-49.1314851,-49.55476968,-49.36797268,-49.21854363,-49.9583239,-49.46756167,-49.26733779,-49.84088588,-49.12738458,-49.99998
-49.81320182,-49.30718952,-49.36634619,-49.82066983,-49.60957987,-49.0745773,-49.2841215,-49.23013092,-49.08890026,-49.46292092,-49.32052552,-49.61840883,-49.10382198,-49.2250258,-49.06017375,-49.44231271,-49.26313354,-49.06291967,-49.4695019,-49.99998
-49.92219187,-49.98095777,-49.91117861,-49.82911195,-49.3877666,-49.778971,-49.23643448,-49.27444772,-49.82631953,-49.92420684,-49.4578819,-49.88097354,-49.36179096,-49.0074583,-49.38743687,-49.24123653,-49.21282031,-49.02073295,-49.74591654,-49.99998
-49.37561195,-49.61249334,-49.66952343,-49.40991869,-49.86852258,-49.56209388,-49.01653967,-49.59175222,-49.59183136,-49.72191847,-49.03010679,-49.00219814,-49.69133667,-49.23148443,-49.02474581,-49.52548828,-49.77286677,-49.99618777,-49.28127334,-49.99998
-49.18720608,-49.99280063,-49.27340718,-49.79339039,-49.48254316,-49.15239802,-49.62041195,-49.41768373,-49.99107141,-49.02467429,-49.16241207,-49.1817758,-49.31678953,-49.68210983,-49.9205205,-49.99125842,-49.10593449,-49.71263951,-49.86944741,-49.99998
-49.05427862,-49.13866154,-49.3396397,-49.11706498,-49.37828186,-49.56377684,-49.10369148,-49.39582332,-49.59811921,-49.09753173,-49.97701903,-49.0193944,-49.49918579,-49.3177939,-49.48837192,-49.67695048,-49.07027355,-49.00817399,-49.95353838,-49.99998
-49.66149946,-49.28078518,-49.25371636,-49.72688327,-49.94135211,-49.0942755,-49.06654022,-49.87159418,-49.3617773,-49.57027537,-49.27263477,-49.2833601,-49.19583136,-49.74623573,-49.98291826,-49.88911911,-49.62052252,-49.81290645,-49.7310155,-49.99991
-49.94153517,-49.91566626,-49.29626034,-49.00765943,-49.36520807,-49.34285686,-49.25572765,-48.96382013,-48.95899971,-49.90447071,-49.71672294,-49.50213864,-49.64847913,-49.56515461,-49.37473418,-48.96375866,-49.58089826,-49.88454198,-49.02705814,-49.92824
-48.92606323,-49.10808129,-49.03204341,-49.55566028,-49.70473824,-49.57472951,-49.5485082,-49.58910489,-49.12241682,-49.08593387,-49.67687698,-49.64847404,-49.83072059,-48.81847331,-49.37639375,-48.83672868,-49.63279293,-49.07471762,-49.84739092,-49.813
-49.42255509,-48.93034881,-48.92442431,-49.50650025,-49.22843306,-49.18902764,-49.58071485,-49.10233049,-48.89954345,-49.13819269,-49.48386173,-49.67857824,-49.43312601,-49.43592976,-49.76640103,-49.21932296,-48.92974569,-49.55420146,-49.14320563,-49.92195
-48.43481718,-48.68149954,-48.8202385,-49.42788502,-49.31402155,-48.70864706,-49.32803424,-49.43637361,-49.38266229,-49.08963925,-48.89160807,-49.19565377,-48.57233339,-48.93067136,-48.8932381,-48.76207068,-49.30848268,-49.02940657,-48.71422749,-49.43809
-48.58137571,-48.37673976,-48.9009936,-49.21439995,-48.76173683,-48.60646716,-48.50078879,-49.11667316,-48.80156174,-48.7553741,-48.56716093,-48.4208189,-48.81908741,-49.18243363,-49.04208972,-49.21079615,-49.11524912,-49.09250786,-48.32898319,-49.30754
-45.56615968,-47.97757303,-45.27823362,-47.8368746,-45.00623471,-47.8706435,-44.47731331,-47.65196777,-44.59804579,-48.09930221,-44.14964749,-47.99289971,-43.9210137,-47.76799863,-44.50713433,-47.17256587,-43.64120224,-48.00808195,-43.35380721,-48.00622
-35.23354473,-44.97093154,-34.54015788,-43.91482784,-33.43851375,-43.46244061,-32.51762877,-44.04956985,-31.3893339,-42.99146443,-31.17707803,-43.11861944,-31.15145423,-43.54165801,-30.6596635,-42.80398853,-28.57585911,-42.20093769,-27.31444712,-42.60057
2.519053342,-26.54086644,7.342444268,-25.02137428,11.88971656,-22.70594647,15.55081105,-22.09572497,18.69333246,-20.38304838,19.98117023,-19.51029951,21.0697101,-19.3390095,22.57841535,-18.37263493,28.43138854,-16.560565,35.02272424,-13.97714
18.78133765,-31.86835225,25.59977855,-30.20639442,31.95515317,-28.59059413,36.63409768,-27.58080734,40.68615098,-25.70010802,43.40606992,-26.09316798,45.19862371,-24.8504906,46.71279447,-24.45137116,54.40923686,-22.51310974,63.54247477,-21.39625
23.19009477,-10.79181758,30.35788775,-6.920017136,37.08863364,-3.459172518,41.3281523,-1.175194879,46.74806778,0.94463141,48.61389062,1.765888329,50.44880662,3.555244781,52.32511576,4.021473222,60.72995421,8.474133645,68.84392424,12.33019
26.30426393,16.008732,34.51837737,22.43488955,41.31899729,28.54180863,45.91516742,32.8836683,50.94793969,37.90460903,53.44088616,39.52021571,54.91514004,40.69329777,57.61968598,41.87605312,66.40824362,50.37879127,74.90379309,56.61082
28.5388518,24.07629972,36.63706437,30.89726904,43.65528729,38.04206509,48.71688787,43.26003678,53.47077204,48.03375816,56.78866876,49.94854407,58.04020498,51.46615403,60.91103012,53.44141775,68.72073769,61.92786324,77.39829294,69.22697
29.72175713,28.12570336,37.82124606,36.51253578,45.40435348,43.62710075,50.96123087,48.65540007,55.31523294,53.79386848,58.62638395,56.04520829,60.03355871,57.62144571,62.7676413,59.35520106,70.97849655,69.05913547,79.86455585,76.06036
30.88478296,28.91698191,39.44266764,36.83966826,47.7117183,43.95004259,52.45400598,49.25203047,58.11209747,55.01144566,61.26417176,57.24499499,62.54310084,58.88713601,65.17906876,60.96832103,73.74926778,69.88270277,83.26118601,77.09303
31.66104803,29.93817609,40.80101572,37.46867708,48.59218567,45.74080878,53.4423644,50.24700177,59.13494358,55.70842202,62.06095663,58.07074056,62.9324398,60.6213391,65.88362025,62.17143807,74.82925475,71.07007241,83.96909778,78.38099
33.89011218,31.90419644,43.08064276,40.01699813,51.67302972,48.84480731,56.42924898,53.56057797,62.71702196,59.18297757,65.57988397,61.29884877,67.13693669,63.61686825,71.34684148,66.24212825,80.42402433,75.30581007,91.40049677,84.07003
34.45923428,32.598315,44.23290914,41.48613166,52.67013987,49.81588921,57.75443721,55.03525006,63.04791406,60.66666651,66.11784313,63.39886578,67.99194226,64.58240301,71.88318658,68.03415567,81.34507277,77.14638339,93.37730897,86.3577
36.01482652,33.51387472,45.44580386,42.88778146,54.4168597,50.98370167,59.16354039,56.2221407,64.9273203,61.90414237,68.96362645,64.33423903,70.3866201,66.70350114,74.28532509,70.13041711,84.45063297,79.31173865,99.71380333,89.27217
37.19213029,34.23707428,45.77235525,43.40257381,55.14593817,51.71675474,60.55351313,57.11627475,66.8869707,63.19258524,69.94585535,66.33931601,71.75699924,67.86463215,76.33637307,71.89884268,87.45872635,81.21626728,103.9578859,92.64799
36.40831566,36.04520113,46.65443653,44.98750859,55.50661619,54.1579624,60.77143724,58.95717656,66.32331474,64.59391506,70.34229363,67.93215862,73.30339608,69.95907018,77.37643879,74.23633496,88.35172216,84.25567329,106.5495402,96.5592
