Distance;Current_Velocity;Target_Velocity;Move;Value
24;-200;80;ROLL_LEFT;-9,71174808256571
24;-200;80;ROLL_RIGHT;-6,36546034942602
24;-200;80;NO_ACTION;2,70651054128139
4;-200;80;ROLL_LEFT;60,1418410492742
4;-200;80;ROLL_RIGHT;57,8536944756563
4;-200;80;NO_ACTION;58,1765976098632
1;200;-80;ROLL_LEFT;75,1839382403102
1;200;-80;ROLL_RIGHT;80,3875069961428
1;200;-80;NO_ACTION;75,7004224870054
5;200;-80;ROLL_LEFT;88,4481579789331
5;200;-80;ROLL_RIGHT;54,3082078277311
5;200;-80;NO_ACTION;62,5788492231683
10;180;-80;ROLL_LEFT;80,3856950639024
10;180;-80;ROLL_RIGHT;47,6013191242001
10;180;-80;NO_ACTION;60,2251012949022
15;180;-80;ROLL_LEFT;63,8236841000215
15;180;-80;ROLL_RIGHT;16,4607703162548
15;180;-80;NO_ACTION;20,2144474341565
20;180;-80;ROLL_LEFT;42,9173635174835
20;180;-80;ROLL_RIGHT;2,52731990718229
20;180;-80;NO_ACTION;1,47555907724571
22;180;-80;ROLL_LEFT;33,9377788249575
22;180;-80;ROLL_RIGHT;-6,8669287825598
22;180;-80;NO_ACTION;0,625700983009389
25;-180;-80;ROLL_LEFT;-11,0186870014358
25;-180;-80;ROLL_RIGHT;13,3243739786856
25;-180;-80;NO_ACTION;0,107796072604972
23;-200;-80;ROLL_LEFT;-11,849865640381
23;-200;-80;ROLL_RIGHT;20,9960457831414
23;-200;-80;NO_ACTION;6,57626728148183
20;-200;-80;ROLL_LEFT;2,03812082117504
20;-200;-80;ROLL_RIGHT;26,8070404777212
20;-200;-80;NO_ACTION;12,6668081376458
18;-200;-80;ROLL_LEFT;-1,97955488005515
18;-200;-80;ROLL_RIGHT;31,8326323834893
18;-200;-80;NO_ACTION;8,79189429868755
15;-200;-80;ROLL_LEFT;-9,83607337067061
15;-200;-80;ROLL_RIGHT;-4,90710528660595
15;-200;-80;NO_ACTION;4,53135732395238
13;-200;-80;ROLL_LEFT;-4,37993554900641
13;-200;-80;ROLL_RIGHT;4,69681307718693
13;-200;-80;NO_ACTION;1,60602295367747
10;-200;-80;ROLL_LEFT;-11,3894324688779
10;-200;-80;ROLL_RIGHT;-1,34682398407241
10;-200;-80;NO_ACTION;-4,55753441370983
8;-200;-80;ROLL_LEFT;-3,9405624696267
8;-200;-80;ROLL_RIGHT;-4,1324105640189
8;-200;-80;NO_ACTION;3,82574474903509
6;-180;-80;ROLL_LEFT;-7,18900752870911
6;-180;-80;ROLL_RIGHT;10,8791306787153
6;-180;-80;NO_ACTION;-4,79473321916488
3;-180;-80;ROLL_LEFT;-5,66556894039006
3;-180;-80;ROLL_RIGHT;2,56029799327345
3;-180;-80;NO_ACTION;18,1722051625815
1;-180;-80;ROLL_LEFT;0,802538705510834
1;-180;-80;ROLL_RIGHT;-2,34514262743325
1;-180;-80;NO_ACTION;22,4836938680789
1;180;80;ROLL_LEFT;0,821793308986472
1;180;80;ROLL_RIGHT;25,5694358750823
1;180;80;NO_ACTION;3,57049463102728
3;160;80;ROLL_LEFT;63,4257969703783
3;160;80;ROLL_RIGHT;6,13552090884545
3;160;80;NO_ACTION;16,3384120736299
5;160;80;ROLL_LEFT;55,5453532622342
5;160;80;ROLL_RIGHT;4,25736623108436
5;160;80;NO_ACTION;4,37879474847539
9;160;80;ROLL_LEFT;43,3830067356748
9;160;80;ROLL_RIGHT;-0,415253660111608
9;160;80;NO_ACTION;-1,5852074385005
13;160;80;ROLL_LEFT;29,5855399473086
13;160;80;ROLL_RIGHT;-0,844210303493792
13;160;80;NO_ACTION;0,8133066487233
15;140;80;ROLL_LEFT;37,8102886181546
15;140;80;ROLL_RIGHT;-1,50205836360227
15;140;80;NO_ACTION;8,32445450987458
17;160;80;ROLL_LEFT;15,5520936836401
17;160;80;ROLL_RIGHT;-1,75898429623111
17;160;80;NO_ACTION;-1,90000000447035
19;160;80;ROLL_LEFT;9,52205937523538
19;160;80;ROLL_RIGHT;-2,00000002980232
19;160;80;NO_ACTION;-2,25602887252713
21;160;80;ROLL_LEFT;6,35199437450067
21;160;80;ROLL_RIGHT;0
21;160;80;NO_ACTION;-2,70999997362494
23;140;80;ROLL_LEFT;12,1521521934094
23;140;80;ROLL_RIGHT;-1,56878314976178
23;140;80;NO_ACTION;-2,02887046396881
24;160;80;ROLL_LEFT;0,933929782089598
