Distance;Current_Velocity;Target_Velocity;Move;Value;Times
24;100;160;NO_ACTION;-44,5986235291107;11
25;100;160;ROLL_LEFT;61,2936614328423;64
25;100;160;ROLL_RIGHT;-43,5214692188668;9
25;100;160;NO_ACTION;-33,2874423399899;7
25;-100;160;ROLL_LEFT;68,4114496527773;62
25;-100;160;ROLL_RIGHT;-47,9252662015578;11
25;-100;160;NO_ACTION;-41,4795225499939;10
24;-120;160;ROLL_LEFT;69,2662625165989;71
24;-120;160;ROLL_RIGHT;-30,8428877781341;7
24;-120;160;NO_ACTION;-29,0412796265293;7
22;-120;160;ROLL_LEFT;77,6710409265069;87
22;-120;160;ROLL_RIGHT;-34,8890559165173;10
22;-120;160;NO_ACTION;-25,060523040496;8
21;-140;160;ROLL_LEFT;81,3846524062713;65
21;-140;160;ROLL_RIGHT;-43,2163339987515;7
21;-140;160;NO_ACTION;-25,9212858122004;6
17;-120;160;ROLL_LEFT;104,417762230482;82
17;-120;160;ROLL_RIGHT;-24,6589229161497;7
17;-120;160;NO_ACTION;-24,1819915829674;9
16;-100;160;ROLL_LEFT;114,085922152733;111
16;-100;160;ROLL_RIGHT;-29,0440732992162;11
16;-100;160;NO_ACTION;-25,8364083969839;11
15;-120;160;ROLL_LEFT;116,607189375289;119
15;-120;160;ROLL_RIGHT;-18,6994955818962;13
15;-120;160;NO_ACTION;-8,91413906275901;10
12;-120;160;ROLL_LEFT;115,224039481633;111
12;-120;160;ROLL_RIGHT;-18,5522367701275;11
12;-120;160;NO_ACTION;-11,9133344329601;16
10;-120;160;ROLL_LEFT;121,850556636599;135
10;-120;160;ROLL_RIGHT;-9,63671250111824;23
10;-120;160;NO_ACTION;-3,91003814561091;11
9;-120;160;ROLL_LEFT;121,930610797954;144
9;-120;160;ROLL_RIGHT;-2,43931713971816;17
9;-120;160;NO_ACTION;-10,1513701068529;15
7;-120;160;ROLL_LEFT;122,531876102569;196
7;-120;160;ROLL_RIGHT;-8,54186216004849;21
7;-120;160;NO_ACTION;3,76181897493061;29
6;-140;160;ROLL_LEFT;119,357972446216;168
6;-140;160;ROLL_RIGHT;-16,7857908867299;15
6;-140;160;NO_ACTION;-11,0496846470932;15
4;-160;160;ROLL_LEFT;114,59095084466;120
4;-160;160;ROLL_RIGHT;-11,3177694809674;19
4;-160;160;NO_ACTION;-8,52676557622718;15
2;-160;160;ROLL_LEFT;112,382234567701;152
2;-160;160;ROLL_RIGHT;-7,94665978385953;18
2;-160;160;NO_ACTION;-5,52314138889072;21
0;-160;160;ROLL_LEFT;86,0939845170084;28
0;-160;160;ROLL_RIGHT;100,465628335026;203
0;-160;160;NO_ACTION;89,3100713597287;31
2;160;-160;ROLL_LEFT;115,447031285128;256
2;160;-160;ROLL_RIGHT;-2,39894061460567;33
2;160;-160;NO_ACTION;1,92691606319882;36
4;160;-160;ROLL_LEFT;115,546980226005;382
4;160;-160;ROLL_RIGHT;0,669880911399862;56
4;160;-160;NO_ACTION;2,02737025373657;51
6;160;-160;ROLL_LEFT;110,741621703848;495
6;160;-160;ROLL_RIGHT;-0,703134550724709;59
6;160;-160;NO_ACTION;-0,702616151766152;76
8;160;-160;ROLL_LEFT;109,720102099316;695
8;160;-160;ROLL_RIGHT;-2,80911407192021;77
8;160;-160;NO_ACTION;-2,70935928786669;85
12;140;-160;ROLL_LEFT;101,548624628539;752
12;140;-160;ROLL_RIGHT;-8,57912481781273;93
12;140;-160;NO_ACTION;-10,0633289191374;96
14;140;-160;ROLL_LEFT;95,1494342078625;727
14;140;-160;ROLL_RIGHT;-21,0759499470442;91
14;140;-160;NO_ACTION;-20,0679699856925;105
15;140;-160;ROLL_LEFT;89,4916691871187;645
15;140;-160;ROLL_RIGHT;-27,7633215074889;73
15;140;-160;NO_ACTION;-24,8243652897761;86
19;140;-160;ROLL_LEFT;60,3140636260725;303
19;140;-160;ROLL_RIGHT;-56,6287728622893;41
19;140;-160;NO_ACTION;-62,8261285103486;33
23;140;-160;ROLL_LEFT;44,0584992647176;149
23;140;-160;ROLL_RIGHT;-67,0061919756898;19
23;140;-160;NO_ACTION;-77,4011955938813;26
24;140;-160;ROLL_LEFT;35,4834667697867;94
24;140;-160;ROLL_RIGHT;-68,6868074437872;13
24;140;-160;NO_ACTION;-60,6914613451958;12
25;-160;-160;ROLL_LEFT;0,84570693977697;8
25;-160;-160;ROLL_RIGHT;20,2313907520077;36
25;-160;-160;NO_ACTION;3,15133838459151;10
23;-180;-160;ROLL_LEFT;5,73286794061113;9
23;-180;-160;ROLL_RIGHT;2,83709973512928;11
23;-180;-160;NO_ACTION;24,9483157909806;41
21;-180;-160;ROLL_LEFT;49,593414956504;55
21;-180;-160;ROLL_RIGHT;18,3227806085124;19
21;-180;-160;NO_ACTION;13,0226509544317;16
18;-180;-160;ROLL_LEFT;14,2684726616586;17
18;-180;-160;ROLL_RIGHT;79,5612460202967;81
18;-180;-160;NO_ACTION;33,1734865114196;22
16;-180;-160;ROLL_LEFT;41,6826042294166;20
16;-180;-160;ROLL_RIGHT;85,8180020457988;88
16;-180;-160;NO_ACTION;45,1748178037688;23
14;-160;-160;ROLL_LEFT;53,7767267816417;14
14;-160;-160;ROLL_RIGHT;36,6359145721689;15
14;-160;-160;NO_ACTION;104,788721685049;115
10;-180;-160;ROLL_LEFT;112,179913279839;117
10;-180;-160;ROLL_RIGHT;79,6418223770994;18
10;-180;-160;NO_ACTION;61,287203949219;19
6;-160;-160;ROLL_LEFT;142,667051238255;191
6;-160;-160;ROLL_RIGHT;115,332785734758;28
6;-160;-160;NO_ACTION;129,807047300165;48
4;-160;-160;ROLL_LEFT;122,943956332688;178
4;-160;-160;ROLL_RIGHT;169,556112230204;28
4;-160;-160;NO_ACTION;135,085569012098;17
2;-140;-160;ROLL_LEFT;129,528626868696;117
2;-140;-160;ROLL_RIGHT;128,63518665282;46
2;-140;-160;NO_ACTION;123,665355678948;132
0;140;160;ROLL_LEFT;112,451437628101;146
0;140;160;ROLL_RIGHT;84,5554912717994;35
0;140;160;NO_ACTION;99,8779223900902;124
2;140;160;ROLL_LEFT;129,069572395411;252
2;140;160;ROLL_RIGHT;0,826049167909099;28
2;140;160;NO_ACTION;1,25899633036155;32
4;140;160;ROLL_LEFT;126,851616742525;213
4;140;160;ROLL_RIGHT;-2,56349504850514;23
4;140;160;NO_ACTION;2,71856219851445;28
5;140;160;ROLL_LEFT;122,443814685329;171
5;140;160;ROLL_RIGHT;-8,26096544775396;15
5;140;160;NO_ACTION;-11,7812996391351;30
7;140;160;ROLL_LEFT;106,901006444933;123
7;140;160;ROLL_RIGHT;-29,804242856195;14
7;140;160;NO_ACTION;-32,0223604200318;18
10;120;160;ROLL_LEFT;102,957054914606;126
10;120;160;ROLL_RIGHT;-25,9324483658741;13
10;120;160;NO_ACTION;-16,5106850720441;18
12;140;160;ROLL_LEFT;84,7546265851738;87
12;140;160;ROLL_RIGHT;-37,9232464041311;12
12;140;160;NO_ACTION;-44,1893182715278;14
14;140;160;ROLL_LEFT;84,0465681048232;87
14;140;160;ROLL_RIGHT;-29,3507753570466;9
14;140;160;NO_ACTION;-38,6932586977248;11
16;140;160;ROLL_LEFT;74,5517706516456;110
16;140;160;ROLL_RIGHT;-51,7350597482079;10
16;140;160;NO_ACTION;-31,7614390933007;9
17;140;160;ROLL_LEFT;76,2542698734336;117
17;140;160;ROLL_RIGHT;-39,4964589816171;17
17;140;160;NO_ACTION;-35,5495286066519;11
19;140;160;ROLL_LEFT;56,6195117443037;80
19;140;160;ROLL_RIGHT;-38,1296592803428;8
19;140;160;NO_ACTION;-43,3745821574947;11
21;160;160;ROLL_LEFT;27,3581749977379;17
21;160;160;ROLL_RIGHT;-23,1529887317447;3
21;160;160;NO_ACTION;-20,8376910176082;3
23;160;160;ROLL_LEFT;25,0738039272773;19
23;160;160;ROLL_RIGHT;-32,3164617657885;4
23;160;160;NO_ACTION;-9,59730037028456;1
24;-160;160;ROLL_LEFT;33,039500658876;20
24;-160;160;ROLL_RIGHT;-34,6521383674154;5
24;-160;160;NO_ACTION;-48,393430652187;8
19;-180;160;ROLL_LEFT;67,7920588067967;36
19;-180;160;ROLL_RIGHT;-16,2802370347252;3
19;-180;160;NO_ACTION;-39,9507280766683;6
17;-180;160;ROLL_LEFT;83,3770390611766;51
17;-180;160;ROLL_RIGHT;-17,8052797398848;3
17;-180;160;NO_ACTION;-38,1915373620153;9
15;-180;160;ROLL_LEFT;98,9790290818899;68
15;-180;160;ROLL_RIGHT;-19,2452501556942;7
15;-180;160;NO_ACTION;-30,2251997251493;6
13;-180;160;ROLL_LEFT;110,211111693878;103
13;-180;160;ROLL_RIGHT;-29,9578357215049;13
13;-180;160;NO_ACTION;-37,9725750327178;10
11;-180;160;ROLL_LEFT;105,234615340615;94
11;-180;160;ROLL_RIGHT;-13,8608894655517;22
11;-180;160;NO_ACTION;-14,3142030622261;21
6;-180;160;ROLL_LEFT;106,434356860345;146
6;-180;160;ROLL_RIGHT;-17,4117044374885;21
6;-180;160;NO_ACTION;-17,4139744850765;17
10;160;-160;ROLL_LEFT;101,410678935284;696
10;160;-160;ROLL_RIGHT;-7,3800892555761;91
10;160;-160;NO_ACTION;-16,6783096820484;88
12;160;-160;ROLL_LEFT;92,6757051689912;638
12;160;-160;ROLL_RIGHT;-17,842005447834;80
12;160;-160;NO_ACTION;-19,2974803728659;79
14;160;-160;ROLL_LEFT;77,6815842942685;462
14;160;-160;ROLL_RIGHT;-38,5118016474651;64
14;160;-160;NO_ACTION;-33,5131609158931;66
16;180;-160;ROLL_LEFT;49,0764368916892;69
16;180;-160;ROLL_RIGHT;-50,4098017884531;11
16;180;-160;NO_ACTION;-52,2819594749449;14
19;180;-160;ROLL_LEFT;32,8218664854915;48
19;180;-160;ROLL_RIGHT;-36,3987641119702;6
19;180;-160;NO_ACTION;-29,8618466304864;4
23;160;-160;ROLL_LEFT;34,6251268478325;65
23;160;-160;ROLL_RIGHT;-51,7090006460104;8
23;160;-160;NO_ACTION;-55,6933684536588;11
25;180;-160;ROLL_LEFT;19,9295715619817;18
25;180;-160;ROLL_RIGHT;-39,84776923668;5
25;180;-160;NO_ACTION;-41,8750302184177;6
23;-200;-160;ROLL_LEFT;23,8477245620274;40
23;-200;-160;ROLL_RIGHT;0,356017411030305;14
23;-200;-160;NO_ACTION;-0,739027341181461;12
21;-200;-160;ROLL_LEFT;14,9986789751004;15
21;-200;-160;ROLL_RIGHT;34,2234289869121;48
21;-200;-160;NO_ACTION;13,6246894174737;16
18;-200;-160;ROLL_LEFT;43,2302664765479;59
18;-200;-160;ROLL_RIGHT;9,49507047996614;10
18;-200;-160;NO_ACTION;9,52387352514763;9
13;-180;-160;ROLL_LEFT;64,1520394303484;35
13;-180;-160;ROLL_RIGHT;55,4817287987189;16
13;-180;-160;NO_ACTION;96,5900605812551;91
11;-180;-160;ROLL_LEFT;99,337832024022;94
11;-180;-160;ROLL_RIGHT;69,1561745856284;22
11;-180;-160;NO_ACTION;50,9202207816216;14
9;-160;-160;ROLL_LEFT;163,072229046038;149
9;-160;-160;ROLL_RIGHT;106,639571556818;16
9;-160;-160;NO_ACTION;117,649953526401;19
7;-160;-160;ROLL_LEFT;196,865882382858;204
7;-160;-160;ROLL_RIGHT;148,485515704773;29
7;-160;-160;NO_ACTION;149,817915087674;26
5;-160;-160;ROLL_LEFT;217,479567033561;154
5;-160;-160;ROLL_RIGHT;180,865886949704;109
5;-160;-160;NO_ACTION;170,385267000502;36
3;-160;-160;ROLL_LEFT;243,698701300959;56
3;-160;-160;ROLL_RIGHT;252,807609127835;164
3;-160;-160;NO_ACTION;207,095336806887;50
9;0;160;ROLL_LEFT;153,428373053938;518
9;0;160;ROLL_RIGHT;38,3876226413282;63
9;0;160;NO_ACTION;42,1679528963317;84
9;-20;160;ROLL_LEFT;147,802033709862;535
9;-20;160;ROLL_RIGHT;37,0241174829559;70
9;-20;160;NO_ACTION;37,549024857068;76
9;20;160;ROLL_LEFT;157,443618875061;497
9;20;160;ROLL_RIGHT;42,3721193537385;58
9;20;160;NO_ACTION;43,9300202333762;55
10;20;160;ROLL_LEFT;156,94149350113;460
10;20;160;ROLL_RIGHT;40,3213631315198;50
10;20;160;NO_ACTION;42,8222629736064;55
10;0;160;ROLL_LEFT;153,228146974796;469
10;0;160;ROLL_RIGHT;39,5190666669536;64
10;0;160;NO_ACTION;41,0744302071337;57
11;0;160;ROLL_LEFT;153,323102414792;412
11;0;160;ROLL_RIGHT;35,9502775423347;42
11;0;160;NO_ACTION;38,7564603689393;50
11;20;160;ROLL_LEFT;157,045252947113;381
11;20;160;ROLL_RIGHT;43,2031548118633;53
11;20;160;NO_ACTION;39,493020333412;43
13;40;160;ROLL_LEFT;153,157564542908;305
13;40;160;ROLL_RIGHT;25,4336510856845;35
13;40;160;NO_ACTION;29,2749943400203;43
14;40;160;ROLL_LEFT;148,426916993417;243
14;40;160;ROLL_RIGHT;18,719735205659;36
14;40;160;NO_ACTION;16,030749256247;29
15;20;160;ROLL_LEFT;148,776178063041;220
15;20;160;ROLL_RIGHT;19,6617582041811;30
15;20;160;NO_ACTION;18,2031758025942;38
16;20;160;ROLL_LEFT;133,900443268391;211
16;20;160;ROLL_RIGHT;3,9470087886425;28
16;20;160;NO_ACTION;-19,9534125894447;23
16;40;160;ROLL_LEFT;126,113980916601;153
16;40;160;ROLL_RIGHT;-10,7429886362209;19
16;40;160;NO_ACTION;-7,93294337264886;25
17;40;160;ROLL_LEFT;106,115263562612;124
17;40;160;ROLL_RIGHT;-30,4427294711346;15
17;40;160;NO_ACTION;-36,1119350989371;17
20;0;160;ROLL_LEFT;107,999491662524;120
20;0;160;ROLL_RIGHT;-25,6339697717193;22
20;0;160;NO_ACTION;-26,7405884827208;17
20;-20;160;ROLL_LEFT;109,89552710891;128
20;-20;160;ROLL_RIGHT;-21,7382672695468;14
20;-20;160;NO_ACTION;-47,3310676945122;20
18;-60;160;ROLL_LEFT;115,883292010401;135
18;-60;160;ROLL_RIGHT;-16,9970216641691;23
18;-60;160;NO_ACTION;-18,4500605536767;14
16;-60;160;ROLL_LEFT;127,02968863448;142
16;-60;160;ROLL_RIGHT;-15,8336203972104;13
16;-60;160;NO_ACTION;-14,7416151797066;15
15;-80;160;ROLL_LEFT;123,80047888322;130
15;-80;160;ROLL_RIGHT;-21,1335202419726;14
15;-80;160;NO_ACTION;-17,8811642873273;15
14;-80;160;ROLL_LEFT;127,943872378838;149
14;-80;160;ROLL_RIGHT;-19,7886140119805;20
14;-80;160;NO_ACTION;-17,1890866686343;19
13;-100;160;ROLL_LEFT;120,257170502657;96
13;-100;160;ROLL_RIGHT;-9,73215876900707;21
13;-100;160;NO_ACTION;-15,5876259916576;17
12;-80;160;ROLL_LEFT;135,829873739098;231
12;-80;160;ROLL_RIGHT;9,4141179001457;28
12;-80;160;NO_ACTION;8,24059645074912;25
11;-60;160;ROLL_LEFT;141,099999008147;359
11;-60;160;ROLL_RIGHT;26,6778624365898;52
11;-60;160;NO_ACTION;26,8680148538474;42
10;-60;160;ROLL_LEFT;141,292645241641;415
10;-60;160;ROLL_RIGHT;27,3437473037692;44
10;-60;160;NO_ACTION;26,3493080789581;55
9;-40;160;ROLL_LEFT;143,487194497763;497
9;-40;160;ROLL_RIGHT;31,1622979435848;67
9;-40;160;NO_ACTION;30,9394737574459;78
7;-80;160;ROLL_LEFT;132,20857668828;398
7;-80;160;ROLL_RIGHT;17,2171478073312;41
7;-80;160;NO_ACTION;19,2986109196206;60
6;-80;160;ROLL_LEFT;132,871076039912;496
6;-80;160;ROLL_RIGHT;19,5660935919731;76
6;-80;160;NO_ACTION;20,4492587653279;73
5;-80;160;ROLL_LEFT;129,423189096506;526
5;-80;160;ROLL_RIGHT;19,2850603944245;69
5;-80;160;NO_ACTION;19,3370438577754;60
4;-80;160;ROLL_LEFT;128,165012461303;622
4;-80;160;ROLL_RIGHT;16,6175649100341;76
4;-80;160;NO_ACTION;14,9806912054382;67
2;-80;160;ROLL_LEFT;124,103426808744;659
2;-80;160;ROLL_RIGHT;14,8653885788364;89
2;-80;160;NO_ACTION;12,963971108819;62
1;-80;160;ROLL_LEFT;125,380306549142;531
1;-80;160;ROLL_RIGHT;14,1712691985758;69
1;-80;160;NO_ACTION;13,2699501223046;73
1;80;-160;ROLL_LEFT;9,20626469431581;61
1;80;-160;ROLL_RIGHT;120,875297462352;394
1;80;-160;NO_ACTION;8,94674952041237;54
2;80;-160;ROLL_LEFT;6,24288155284339;44
2;80;-160;ROLL_RIGHT;116,460200740677;282
2;80;-160;NO_ACTION;0,729506525753462;27
3;80;-160;ROLL_LEFT;1,61259906496213;27
3;80;-160;ROLL_RIGHT;115,924494345741;201
3;80;-160;NO_ACTION;0,94965720510475;29
4;80;-160;ROLL_LEFT;-12,8880023933366;19
4;80;-160;ROLL_RIGHT;113,257897421351;159
4;80;-160;NO_ACTION;0,15476274504641;30
5;60;-160;ROLL_LEFT;0,93273971679734;37
5;60;-160;ROLL_RIGHT;115,198400414387;265
5;60;-160;NO_ACTION;-1,82194825421195;28
6;60;-160;ROLL_LEFT;-3,53577868069332;29
6;60;-160;ROLL_RIGHT;111,330454276687;264
6;60;-160;NO_ACTION;-1,98323567159344;24
7;60;-160;ROLL_LEFT;-4,7037519989946;38
7;60;-160;ROLL_RIGHT;109,180669162111;312
7;60;-160;NO_ACTION;-0,865109701633851;41
8;60;-160;ROLL_LEFT;-5,94217909162788;55
8;60;-160;ROLL_RIGHT;103,54794328524;407
8;60;-160;NO_ACTION;-6,82323468814579;48
8;40;-160;ROLL_LEFT;3,00336214105259;82
8;40;-160;ROLL_RIGHT;108,371021844608;559
8;40;-160;NO_ACTION;0,949132162915087;88
10;60;-160;ROLL_LEFT;-10,0656271679105;90
10;60;-160;ROLL_RIGHT;100,59707189578;704
10;60;-160;NO_ACTION;-11,604009756514;87
12;80;-160;ROLL_LEFT;101,704275525783;779
12;80;-160;ROLL_RIGHT;-4,57278983904152;71
12;80;-160;NO_ACTION;-4,76844726882076;100
13;80;-160;ROLL_LEFT;100,757438995493;930
13;80;-160;ROLL_RIGHT;-6,8742299014131;107
13;80;-160;NO_ACTION;-5,96298395648177;115
14;80;-160;ROLL_LEFT;96,9993499342816;1190
14;80;-160;ROLL_RIGHT;-13,0961335727177;182
14;80;-160;NO_ACTION;-9,6600721805453;152
15;80;-160;ROLL_LEFT;95,5443574388287;1328
15;80;-160;ROLL_RIGHT;-14,6338280859035;178
15;80;-160;NO_ACTION;-13,6350320003844;166
16;80;-160;ROLL_LEFT;92,4578085281222;1382
16;80;-160;ROLL_RIGHT;-17,6273370686772;173
16;80;-160;NO_ACTION;-17,6154571605707;206
19;80;-160;ROLL_LEFT;84,2798032764978;990
19;80;-160;ROLL_RIGHT;-25,2079608558349;136
19;80;-160;NO_ACTION;-26,5570782197991;125
20;80;-160;ROLL_LEFT;78,8465075421232;911
20;80;-160;ROLL_RIGHT;-34,9342371366132;115
20;80;-160;NO_ACTION;-30,5996174362504;98
21;80;-160;ROLL_LEFT;75,4461869641657;830
21;80;-160;ROLL_RIGHT;-39,1222166481506;99
21;80;-160;NO_ACTION;-38,0214373127541;105
23;60;-160;ROLL_LEFT;56,5249919435248;837
23;60;-160;ROLL_RIGHT;-52,7502123164481;109
23;60;-160;NO_ACTION;-53,8631714187242;110
24;40;-160;ROLL_LEFT;52,8146834779064;948
24;40;-160;ROLL_RIGHT;-59,0728367180631;110
24;40;-160;NO_ACTION;-61,0759827514237;123
25;40;-160;ROLL_LEFT;36,7206476273739;736
25;40;-160;ROLL_RIGHT;-74,6404045243188;117
25;40;-160;NO_ACTION;-77,0963908081725;99
24;-100;-160;ROLL_LEFT;17,8479310847106;79
24;-100;-160;ROLL_RIGHT;28,7240941035966;275
24;-100;-160;NO_ACTION;8,79868150048407;90
22;-100;-160;ROLL_LEFT;31,9740128736042;223
22;-100;-160;ROLL_RIGHT;15,1550576923103;63
22;-100;-160;NO_ACTION;8,98492995942706;57
21;-120;-160;ROLL_LEFT;43,437057221215;157
21;-120;-160;ROLL_RIGHT;13,9059601161223;48
21;-120;-160;NO_ACTION;12,6053348731493;46
19;-120;-160;ROLL_LEFT;32,0908524045715;62
19;-120;-160;ROLL_RIGHT;52,9995023022586;174
19;-120;-160;NO_ACTION;25,5444417014764;43
18;-120;-160;ROLL_LEFT;41,0984113538149;47
18;-120;-160;ROLL_RIGHT;58,4975835450974;176
18;-120;-160;NO_ACTION;33,699462465204;50
16;-120;-160;ROLL_LEFT;45,3721269329089;37
16;-120;-160;ROLL_RIGHT;53,9516073457971;40
16;-120;-160;NO_ACTION;67,8929414363236;182
15;-100;-160;ROLL_LEFT;59,9464021214705;51
15;-100;-160;ROLL_RIGHT;60,1681210557822;76
15;-100;-160;NO_ACTION;60,6533993724648;296
14;-100;-160;ROLL_LEFT;61,5746861010701;66
14;-100;-160;ROLL_RIGHT;60,6045720611581;355
14;-100;-160;NO_ACTION;60,3763438135858;66
12;-100;-160;ROLL_LEFT;74,5533017989413;501
12;-100;-160;ROLL_RIGHT;74,4979128220909;79
12;-100;-160;NO_ACTION;71,2760523757534;108
11;-100;-160;ROLL_LEFT;68,8032702604281;66
11;-100;-160;ROLL_RIGHT;79,4105360610524;501
11;-100;-160;NO_ACTION;75,772470047712;89
10;-100;-160;ROLL_LEFT;84,7675847285883;274
10;-100;-160;ROLL_RIGHT;78,9614135088193;349
10;-100;-160;NO_ACTION;89,1700964975582;101
6;-100;-160;ROLL_LEFT;93,7171881352766;75
6;-100;-160;ROLL_RIGHT;92,7529385338959;538
6;-100;-160;NO_ACTION;93,7920237199948;93
5;-100;-160;ROLL_LEFT;95,0075724856516;394
5;-100;-160;ROLL_RIGHT;87,8696286417214;68
5;-100;-160;NO_ACTION;99,8913433705902;172
4;-100;-160;ROLL_LEFT;102,030683569002;82
4;-100;-160;ROLL_RIGHT;102,001442773909;86
4;-100;-160;NO_ACTION;103,972613979231;451
2;-100;-160;ROLL_LEFT;121,715595785473;565
2;-100;-160;ROLL_RIGHT;123,242089344046;96
2;-100;-160;NO_ACTION;119,02249910336;89
0;100;160;ROLL_LEFT;138,855716138711;501
0;100;160;ROLL_RIGHT;135,872015408944;69
0;100;160;NO_ACTION;137,314163174155;81
2;80;160;ROLL_LEFT;167,124536614199;765
2;80;160;ROLL_RIGHT;55,0721075291312;93
2;80;160;NO_ACTION;55,101389035839;108
3;80;160;ROLL_LEFT;165,589920167796;668
3;80;160;ROLL_RIGHT;52,1166721164282;67
3;80;160;NO_ACTION;53,9011825397906;81
5;80;160;ROLL_LEFT;164,331672684038;552
5;80;160;ROLL_RIGHT;52,0983611649073;80
5;80;160;NO_ACTION;51,5491398012015;81
6;80;160;ROLL_LEFT;164,042171886639;433
6;80;160;ROLL_RIGHT;49,4504888827965;58
6;80;160;NO_ACTION;45,5091487848353;50
8;80;160;ROLL_LEFT;159,180661829713;361
8;80;160;ROLL_RIGHT;38,9367530120395;47
8;80;160;NO_ACTION;43,5213299671125;62
11;100;160;ROLL_LEFT;126,561224203723;160
11;100;160;ROLL_RIGHT;-22,709760605496;23
11;100;160;NO_ACTION;-13,0506235693196;20
12;80;160;ROLL_LEFT;135,587544265939;165
12;80;160;ROLL_RIGHT;-3,12527084281687;28
12;80;160;NO_ACTION;-3,56714464749552;24
14;60;160;ROLL_LEFT;137,944979465975;187
14;60;160;ROLL_RIGHT;-9,08959361654834;19
14;60;160;NO_ACTION;-25,2513414011093;24
18;40;160;ROLL_LEFT;101,736139384632;122
18;40;160;ROLL_RIGHT;-31,6620747124444;19
18;40;160;NO_ACTION;-24,4894989030739;15
19;40;160;ROLL_LEFT;103,984324101529;119
19;40;160;ROLL_RIGHT;-30,5996184994942;14
19;40;160;NO_ACTION;-28,6721217251541;17
20;-60;160;ROLL_LEFT;102,295687960669;125
20;-60;160;ROLL_RIGHT;-32,5771414831963;18
20;-60;160;NO_ACTION;-26,7040079753598;12
19;-80;160;ROLL_LEFT;104,314692281908;117
19;-80;160;ROLL_RIGHT;-34,3393135750115;10
19;-80;160;NO_ACTION;-28,2517319482064;17
18;-80;160;ROLL_LEFT;107,038939955937;109
18;-80;160;ROLL_RIGHT;-32,303264402235;16
18;-80;160;NO_ACTION;-28,4964572400997;13
17;-100;160;ROLL_LEFT;105,024397203142;105
17;-100;160;ROLL_RIGHT;-42,0347568662664;12
17;-100;160;NO_ACTION;-30,4274855572591;11
13;-80;160;ROLL_LEFT;132,413406186692;191
13;-80;160;ROLL_RIGHT;2,80426351547885;25
13;-80;160;NO_ACTION;0,620140990683228;17
11;-80;160;ROLL_LEFT;133,301736474089;264
11;-80;160;ROLL_RIGHT;14,2424415152583;42
11;-80;160;NO_ACTION;4,95161342475226;36
9;-80;160;ROLL_LEFT;132,325756440938;334
9;-80;160;ROLL_RIGHT;18,637335946828;47
9;-80;160;NO_ACTION;19,4433732209489;46
8;-100;160;ROLL_LEFT;125,99615642471;249
8;-100;160;ROLL_RIGHT;13,9948430289501;34
8;-100;160;NO_ACTION;7,90949325967988;36
7;-100;160;ROLL_LEFT;126,789393375064;278
7;-100;160;ROLL_RIGHT;7,49157183912321;25
7;-100;160;NO_ACTION;13,2577606205173;37
6;-100;160;ROLL_LEFT;125,863551568816;299
6;-100;160;ROLL_RIGHT;11,7004837988726;34
6;-100;160;NO_ACTION;11,1050082318004;45
5;-100;160;ROLL_LEFT;125,942617467855;371
5;-100;160;ROLL_RIGHT;11,4321727853143;54
5;-100;160;NO_ACTION;13,0450011879224;56
4;-100;160;ROLL_LEFT;123,429363877034;376
4;-100;160;ROLL_RIGHT;12,4236260086605;56
4;-100;160;NO_ACTION;10,3678767390347;52
1;-120;160;ROLL_LEFT;113,410796431608;433
1;-120;160;ROLL_RIGHT;2,60882964023913;46
1;-120;160;NO_ACTION;1,71780188596576;54
2;140;-160;ROLL_LEFT;94,2380739839752;83
2;140;-160;ROLL_RIGHT;95,4264265354606;328
2;140;-160;NO_ACTION;99,8480666784105;158
10;180;-160;ROLL_LEFT;88,8094496796167;483
10;180;-160;ROLL_RIGHT;-25,9586196814579;62
10;180;-160;NO_ACTION;-22,5612008459518;58
15;160;-160;ROLL_LEFT;72,1434358283477;328
15;160;-160;ROLL_RIGHT;-43,9632183844184;39
15;160;-160;NO_ACTION;-38,3475496193865;41
17;160;-160;ROLL_LEFT;60,3855978959331;218
17;160;-160;ROLL_RIGHT;-54,3106850046915;29
17;160;-160;NO_ACTION;-53,8795159640555;35
19;160;-160;ROLL_LEFT;51,1561899456259;158
19;160;-160;ROLL_RIGHT;-58,5561667155281;20
19;160;-160;NO_ACTION;-58,6318952997596;15
21;180;-160;ROLL_LEFT;22,7573371538937;20
21;180;-160;ROLL_RIGHT;-15,4057934405169;2
21;180;-160;NO_ACTION;-51,2939926336126;8
25;-180;-160;ROLL_LEFT;0,465066464493852;7
25;-180;-160;ROLL_RIGHT;-0,423687639047723;7
25;-180;-160;NO_ACTION;12,1909280310992;19
20;-200;-160;ROLL_LEFT;38,2292864117083;67
20;-200;-160;ROLL_RIGHT;7,49714497325132;21
20;-200;-160;NO_ACTION;15,4034941744326;31
11;-160;-160;ROLL_LEFT;73,353288314111;17
11;-160;-160;ROLL_RIGHT;128,995242350423;122
11;-160;-160;NO_ACTION;90,4648231922308;17
25;-80;-160;ROLL_LEFT;14,0710232034152;114
25;-80;-160;ROLL_RIGHT;13,4882213349555;311
25;-80;-160;NO_ACTION;10,3457731893941;162
20;-100;-160;ROLL_LEFT;22,9716064978079;65
20;-100;-160;ROLL_RIGHT;32,5312596180147;241
20;-100;-160;NO_ACTION;23,7452802157363;53
18;-100;-160;ROLL_LEFT;46,9916203283028;264
18;-100;-160;ROLL_RIGHT;33,1085494039682;54
