Distance;Current_Velocity;Target_Velocity;Move;Value
9;-160;100;ROLL_RIGHT;6,56132132133466
9;-160;100;NO_ACTION;-5,61673476616722
7;-160;100;ROLL_LEFT;2,09120194562717
7;-160;100;ROLL_RIGHT;16,6692666811575
7;-160;100;NO_ACTION;0,896678077122798
5;-160;100;ROLL_LEFT;-4,28226484038251
5;-160;100;ROLL_RIGHT;32,8967796468432
5;-160;100;NO_ACTION;11,752294483706
3;-160;100;ROLL_LEFT;65,3030859641353
3;-160;100;ROLL_RIGHT;33,5006177061793
3;-160;100;NO_ACTION;39,2785085618766
1;-160;100;ROLL_LEFT;33,14470248932
1;-160;100;ROLL_RIGHT;42,5320239260048
1;-160;100;NO_ACTION;85,7560444020176
1;140;-100;ROLL_LEFT;97,6427884956252
1;140;-100;ROLL_RIGHT;46,6299756566898
1;140;-100;NO_ACTION;51,878629000734
2;120;-100;ROLL_LEFT;93,0004324951248
2;120;-100;ROLL_RIGHT;114,004166428154
2;120;-100;NO_ACTION;83,7629008602061
4;140;-100;ROLL_LEFT;110,990380853561
4;140;-100;ROLL_RIGHT;46,6811323794078
4;140;-100;NO_ACTION;70,2401604356813
6;140;-100;ROLL_LEFT;113,809562783177
6;140;-100;ROLL_RIGHT;57,5584472748028
6;140;-100;NO_ACTION;71,8319698030644
7;140;-100;ROLL_LEFT;111,814879400254
7;140;-100;ROLL_RIGHT;64,4815860866484
7;140;-100;NO_ACTION;72,5203931845829
9;140;-100;ROLL_LEFT;106,461712289986
9;140;-100;ROLL_RIGHT;48,1867527595179
9;140;-100;NO_ACTION;67,9288888559979
13;160;-100;ROLL_LEFT;78,0708252942511
13;160;-100;ROLL_RIGHT;39,4770160334521
13;160;-100;NO_ACTION;49,7584637917373
15;160;-100;ROLL_LEFT;58,5740442098222
15;160;-100;ROLL_RIGHT;28,0243884956111
15;160;-100;NO_ACTION;30,7940808206088
17;140;-100;ROLL_LEFT;55,7768697043785
17;140;-100;ROLL_RIGHT;23,573057179892
17;140;-100;NO_ACTION;33,130896227277
19;160;-100;ROLL_LEFT;32,883650807831
19;160;-100;ROLL_RIGHT;-1,02612847799666
19;160;-100;NO_ACTION;6,21371080808657
21;180;-100;ROLL_LEFT;21,0117353625892
21;180;-100;ROLL_RIGHT;-4,46706186527197
21;180;-100;NO_ACTION;-0,859671227833009
23;160;-100;ROLL_LEFT;16,955301005715
23;160;-100;ROLL_RIGHT;-10,3143162866325
23;160;-100;NO_ACTION;-5,1393336974912
25;140;-100;ROLL_LEFT;10,4130686577276
25;140;-100;ROLL_RIGHT;-15,6938041948053
25;140;-100;NO_ACTION;-8,24754123265865
22;-180;-100;ROLL_LEFT;-16,2165553944628
22;-180;-100;ROLL_RIGHT;-1,25037389568665
22;-180;-100;NO_ACTION;-7,18505659600166
19;-180;-100;ROLL_LEFT;-6,59674147788052
19;-180;-100;ROLL_RIGHT;27,785684453565
19;-180;-100;NO_ACTION;2,07153929144188
15;-180;-100;ROLL_LEFT;0,0413736749968816
15;-180;-100;ROLL_RIGHT;3,6484822477352
15;-180;-100;NO_ACTION;36,6574363918893
13;-160;-100;ROLL_LEFT;27,9918522735558
13;-160;-100;ROLL_RIGHT;41,0671236501805
13;-160;-100;NO_ACTION;74,1637419718535
11;-160;-100;ROLL_LEFT;22,4096170191356
11;-160;-100;ROLL_RIGHT;45,4300636633158
11;-160;-100;NO_ACTION;58,6708095292443
7;-160;-100;ROLL_LEFT;27,0436082380086
7;-160;-100;ROLL_RIGHT;43,4485440927066
7;-160;-100;NO_ACTION;16,1538891550501
5;-140;-100;ROLL_LEFT;61,4277401942608
5;-140;-100;ROLL_RIGHT;84,2949474357437
