Distance;Current_Velocity;Target_Velocity;Move;Value
25;-200;-60;ROLL_LEFT;-32,3393349826551
25;-200;-60;ROLL_RIGHT;-22,2618179012305
25;-200;-60;NO_ACTION;-21,4945170549591
5;-200;-60;ROLL_LEFT;-6,44094328104014
5;-200;-60;ROLL_RIGHT;-3,60321399899297
5;-200;-60;NO_ACTION;2,80824182852927
2;-200;-60;ROLL_LEFT;-3,85475805797098
2;-200;-60;ROLL_RIGHT;1,5420178302832
2;-200;-60;NO_ACTION;-1,40460755084974
0;180;60;ROLL_LEFT;11,6093109255621
0;180;60;ROLL_RIGHT;23,3350233567834
0;180;60;NO_ACTION;11,1084822829065
3;180;60;ROLL_LEFT;49,1701329735552
3;180;60;ROLL_RIGHT;-1,4661408564576
3;180;60;NO_ACTION;6,98237568077128
5;180;60;ROLL_LEFT;43,3548258380113
5;180;60;ROLL_RIGHT;0,249947054034723
5;180;60;NO_ACTION;6,8537535966938
7;180;60;ROLL_LEFT;33,1502588833989
7;180;60;ROLL_RIGHT;-0,519881687511349
7;180;60;NO_ACTION;3,30915147732318
10;180;60;ROLL_LEFT;20,3442754055018
10;180;60;ROLL_RIGHT;-3,17226608008818
10;180;60;NO_ACTION;-0,198222328682489
12;160;60;ROLL_LEFT;31,9749853301647
12;160;60;ROLL_RIGHT;-2,86966624471995
12;160;60;NO_ACTION;0,767883981026896
14;160;60;ROLL_LEFT;21,9351604470788
14;160;60;ROLL_RIGHT;-1,53570799978812
14;160;60;NO_ACTION;-1,07484841892606
16;140;60;ROLL_LEFT;23,2037002017988
16;140;60;ROLL_RIGHT;-4,15852393913901
16;140;60;NO_ACTION;0,418118215131707
19;120;60;ROLL_LEFT;30,9176125791602
19;120;60;ROLL_RIGHT;-0,0778416301040172
19;120;60;NO_ACTION;-3,0184117418235
21;140;60;ROLL_LEFT;14,7965586196352
21;140;60;ROLL_RIGHT;-2,13294625189065
21;140;60;NO_ACTION;-1,31419675247002
23;140;60;ROLL_LEFT;9,20827734657368
23;140;60;ROLL_RIGHT;-1,42895580838628
23;140;60;NO_ACTION;0
24;120;60;ROLL_LEFT;11,7768270664242
24;120;60;ROLL_RIGHT;-4,41624319453804
24;120;60;NO_ACTION;-1,79497407916847
24;-140;60;ROLL_LEFT;-3,49228126136699
24;-140;60;ROLL_RIGHT;-3,10693846903217
24;-140;60;NO_ACTION;-2,93511175920883
22;-140;60;ROLL_LEFT;-3,63830165896588
22;-140;60;ROLL_RIGHT;-3,66041252917419
22;-140;60;NO_ACTION;-3,98734504931675
20;-160;60;ROLL_LEFT;-2,15867152276811
20;-160;60;ROLL_RIGHT;-3,28798544063982
20;-160;60;NO_ACTION;-2,90855641481957
18;-160;60;ROLL_LEFT;-1,86167491746332
18;-160;60;ROLL_RIGHT;-2,51712527234591
18;-160;60;NO_ACTION;-3,10738652662996
16;-140;60;ROLL_LEFT;-3,17254030969844
16;-140;60;ROLL_RIGHT;-3,77733171574026
16;-140;60;NO_ACTION;-3,46813647064634
15;-140;60;ROLL_LEFT;-2,20935709773673
15;-140;60;ROLL_RIGHT;-2,56087706094093
15;-140;60;NO_ACTION;-3,24590291448947
13;-140;60;ROLL_LEFT;-4,01028104558945
13;-140;60;ROLL_RIGHT;-4,1589649044372
13;-140;60;NO_ACTION;-1,59471540448918
11;-140;60;ROLL_LEFT;-3,20977260165227
11;-140;60;ROLL_RIGHT;-5,05218075651932
11;-140;60;NO_ACTION;-4,58917086139773
9;-120;60;ROLL_LEFT;-4,74233010066484
9;-120;60;ROLL_RIGHT;-3,82944709620397
9;-120;60;NO_ACTION;-4,54724378119152
8;-120;60;ROLL_LEFT;-4,63787429492013
8;-120;60;ROLL_RIGHT;3,35405803420778
8;-120;60;NO_ACTION;-4,48836177740051
6;-140;60;ROLL_LEFT;-2,19458666521437
6;-140;60;ROLL_RIGHT;2,27874953683836
6;-140;60;NO_ACTION;26,751012500652
5;-120;60;ROLL_LEFT;22,6109239086305
5;-120;60;ROLL_RIGHT;2,63991448451342
5;-120;60;NO_ACTION;1,26859718540537
3;-100;60;ROLL_LEFT;45,4327515157885
3;-100;60;ROLL_RIGHT;86,8625535434765
3;-100;60;NO_ACTION;43,3868019896842
2;-100;60;ROLL_LEFT;29,6512453908708
2;-100;60;ROLL_RIGHT;90,4511861854645
2;-100;60;NO_ACTION;41,7856848174663
1;-80;60;ROLL_LEFT;119,452468588743
1;-80;60;ROLL_RIGHT;118,991331971077
1;-80;60;NO_ACTION;119,442620878653
0;-80;60;ROLL_LEFT;131,68362081788
0;-80;60;ROLL_RIGHT;138,522731089224
0;-80;60;NO_ACTION;135,004417528362
1;80;-60;ROLL_LEFT;158,379573740478
1;80;-60;ROLL_RIGHT;145,402280366788
1;80;-60;NO_ACTION;146,088628599515
3;80;-60;ROLL_LEFT;173,181592438326
