Geometry Friends Agents
World: ;World2
level;runs;collectibles average;collectibles available;time average;time limit;score average
7;1000;0,3;1;12,9;15;56
Geometry Friends Agents
World: ;World2
level;runs;collectibles average;collectibles available;time average;time limit;score average
7;600;0,3;1;12,7;15;60
