Geometry Friends Agents
World: ;World2
level;runs;collectibles average;collectibles available;time average;time limit;score average
7;10;0,5;1;10,7;15;108
8;10;0,7;1;10,7;20;163
Geometry Friends Agents
World: ;World2
level;runs;collectibles average;collectibles available;time average;time limit;score average
7;10;0,5;1;10,6;15;108
8;10;0,5;1;11;20;120
