Distance;Current_Velocity;Target_Velocity;Move;Value;Times
16;100;160;ROLL_RIGHT;0;0
16;100;160;NO_ACTION;-10,0000001490116;1
19;80;160;ROLL_LEFT;2,28618133550022;2
19;80;160;ROLL_RIGHT;0;0
19;80;160;NO_ACTION;-10,0000001490116;1
22;80;160;ROLL_LEFT;3,01611429361242;3
22;80;160;ROLL_RIGHT;0;0
22;80;160;NO_ACTION;0;0
23;80;160;ROLL_LEFT;2,22132325380721;2
23;80;160;ROLL_RIGHT;0;0
23;80;160;NO_ACTION;-10,0000001490116;1
24;60;160;ROLL_LEFT;2,31989999903143;2
24;60;160;ROLL_RIGHT;-9,88785264725145;1
24;60;160;NO_ACTION;-18,9145000454932;2
25;60;160;ROLL_LEFT;1,90000000447035;2
25;60;160;ROLL_RIGHT;0;0
25;60;160;NO_ACTION;0;0
25;-60;160;ROLL_LEFT;2,26822451035397;2
25;-60;160;ROLL_RIGHT;-10,0000001490116;1
25;-60;160;NO_ACTION;-9,81047514798529;1
24;-60;160;ROLL_LEFT;1,99500000610948;2
24;-60;160;ROLL_RIGHT;-9,90500014737249;1
24;-60;160;NO_ACTION;-19,0000000447035;2
24;-40;160;ROLL_LEFT;1,00000001490116;1
24;-40;160;ROLL_RIGHT;0;0
24;-40;160;NO_ACTION;0;0
23;-40;160;ROLL_LEFT;2,37953901201186;2
23;-40;160;ROLL_RIGHT;0;0
23;-40;160;NO_ACTION;-9,90500014737249;1
22;-60;160;ROLL_LEFT;3,16628867765585;3
22;-60;160;ROLL_RIGHT;-9,80139838546547;1
22;-60;160;NO_ACTION;-10,0000001490116;1
21;-60;160;ROLL_LEFT;2,99787710383285;3
21;-60;160;ROLL_RIGHT;0;0
21;-60;160;NO_ACTION;-10,0000001490116;1
20;-60;160;ROLL_LEFT;2,26646463873331;2
20;-60;160;ROLL_RIGHT;-9,89597514719553;1
20;-60;160;NO_ACTION;-18,8302397984865;2
19;-60;160;ROLL_LEFT;2,78694997087568;3
19;-60;160;ROLL_RIGHT;0;0
19;-60;160;NO_ACTION;0;0
18;-60;160;ROLL_LEFT;1,00000001490116;1
18;-60;160;ROLL_RIGHT;0;0
18;-60;160;NO_ACTION;0;0
17;-80;160;ROLL_LEFT;0;0
17;-80;160;ROLL_RIGHT;-19,0000000447035;2
17;-80;160;NO_ACTION;-9,88597999739965;1
16;-80;160;ROLL_LEFT;1,20021211940727;1
16;-80;160;ROLL_RIGHT;0;0
16;-80;160;NO_ACTION;-10,0000001490116;1
16;-60;160;ROLL_LEFT;0;0
16;-60;160;ROLL_RIGHT;-18,8959750428874;2
16;-60;160;NO_ACTION;-9,80149527302238;1
15;-60;160;ROLL_LEFT;2,08952500549667;2
15;-60;160;ROLL_RIGHT;-9,81950014816225;1
15;-60;160;NO_ACTION;-9,90500014737249;1
14;-40;160;ROLL_LEFT;2,90593272417442;3
14;-40;160;ROLL_RIGHT;-10,0000001490116;1
14;-40;160;NO_ACTION;0;0
13;-60;160;ROLL_LEFT;2,06245000093132;2
13;-60;160;ROLL_RIGHT;0;0
13;-60;160;NO_ACTION;-18,7340000446439;2
12;-60;160;ROLL_LEFT;1,90000000447035;2
12;-60;160;ROLL_RIGHT;-18,8195000438541;2
12;-60;160;NO_ACTION;0;0
12;-80;160;ROLL_LEFT;0;0
12;-80;160;ROLL_RIGHT;0;0
12;-80;160;NO_ACTION;-10,0000001490116;1
11;-80;160;ROLL_LEFT;0;0
11;-80;160;ROLL_RIGHT;0;0
11;-80;160;NO_ACTION;-9,90500014737249;1
10;-80;160;ROLL_LEFT;1,99500000610948;2
10;-80;160;ROLL_RIGHT;0;0
10;-80;160;NO_ACTION;-9,64879551864732;1
9;-80;160;ROLL_LEFT;3,69689083724184;4
9;-80;160;ROLL_RIGHT;0;0
9;-80;160;NO_ACTION;-9,90500014737249;1
7;-100;160;ROLL_LEFT;5,00887222115733;5
7;-100;160;ROLL_RIGHT;0;0
7;-100;160;NO_ACTION;0;0
6;-100;160;ROLL_LEFT;3,47731123129141;3
6;-100;160;ROLL_RIGHT;0;0
6;-100;160;NO_ACTION;-10,0000001490116;1
5;-100;160;ROLL_LEFT;2,22507200914762;2
5;-100;160;ROLL_RIGHT;-9,90500014737249;1
5;-100;160;NO_ACTION;-9,78250334141405;1
4;-100;160;ROLL_LEFT;3,3587847897917;3
4;-100;160;ROLL_RIGHT;-9,39782686677636;1
4;-100;160;NO_ACTION;0;0
2;-100;160;ROLL_LEFT;5,92050907188306;6
2;-100;160;ROLL_RIGHT;0;0
2;-100;160;NO_ACTION;-9,89597514719553;1
1;-100;160;ROLL_LEFT;5,63971481326673;5
1;-100;160;ROLL_RIGHT;0;0
1;-100;160;NO_ACTION;-9,62449558350941;1
0;-100;160;ROLL_LEFT;8,96010409601689;9
0;-100;160;ROLL_RIGHT;0;0
0;-100;160;NO_ACTION;-9,13667901215842;1
4;120;-160;ROLL_LEFT;-27,1005808267787;3
4;120;-160;ROLL_RIGHT;6,10691230422696;6
4;120;-160;NO_ACTION;-18,8906011983595;2
7;120;-160;ROLL_LEFT;-0,300000004470348;1
7;120;-160;ROLL_RIGHT;1,19329711033947;6
7;120;-160;NO_ACTION;0,488397452164199;2
9;120;-160;ROLL_LEFT;13,1835679104647;14
9;120;-160;ROLL_RIGHT;0;0
9;120;-160;NO_ACTION;-18,4931082745371;2
10;120;-160;ROLL_LEFT;14,8489078397924;12
10;120;-160;ROLL_RIGHT;-18,2269600540282;2
10;120;-160;NO_ACTION;-9,61558128837298;1
12;100;-160;ROLL_LEFT;19,3761142692825;8
12;100;-160;ROLL_RIGHT;-9,24013783124784;1
12;100;-160;NO_ACTION;-15,2505433502013;2
13;100;-160;ROLL_LEFT;15,5734160707093;8
13;100;-160;ROLL_RIGHT;-17,6147690733535;2
13;100;-160;NO_ACTION;-33,0761779506436;4
14;100;-160;ROLL_LEFT;13,5097466264393;10
14;100;-160;ROLL_RIGHT;-10,0000001490116;1
14;100;-160;NO_ACTION;-26,4778405624807;3
15;100;-160;ROLL_LEFT;8,72162248115512;7
15;100;-160;ROLL_RIGHT;-9,62182023714912;1
15;100;-160;NO_ACTION;-9,90500014737249;1
19;100;-160;ROLL_LEFT;4,37542771979637;4
19;100;-160;ROLL_RIGHT;0;0
19;100;-160;NO_ACTION;-18,6283336679792;2
22;100;-160;ROLL_LEFT;3,08756780339658;3
22;100;-160;ROLL_RIGHT;0;0
22;100;-160;NO_ACTION;-10,0000001490116;1
23;100;-160;ROLL_LEFT;1,11214751666132;1
23;100;-160;ROLL_RIGHT;-10,0000001490116;1
23;100;-160;NO_ACTION;-10,0000001490116;1
25;100;-160;ROLL_LEFT;0;0
25;100;-160;ROLL_RIGHT;-10,0000001490116;1
25;100;-160;NO_ACTION;0;0
25;-140;-160;ROLL_LEFT;0;0
25;-140;-160;ROLL_RIGHT;0;0
25;-140;-160;NO_ACTION;-0,300000004470348;1
15;-160;-160;ROLL_LEFT;0;0
15;-160;-160;ROLL_RIGHT;-0,300000004470348;1
15;-160;-160;NO_ACTION;0;0
13;-140;-160;ROLL_LEFT;0;0
13;-140;-160;ROLL_RIGHT;-0,300000004470348;1
13;-140;-160;NO_ACTION;0;0
8;-120;-160;ROLL_LEFT;0;0
8;-120;-160;ROLL_RIGHT;0;0
8;-120;-160;NO_ACTION;-0,300000004470348;1
7;-120;-160;ROLL_LEFT;-0,300000004470348;1
7;-120;-160;ROLL_RIGHT;-0,300000004470348;1
7;-120;-160;NO_ACTION;-0,598500001832842;2
5;-100;-160;ROLL_LEFT;-1,06019997845739;4
5;-100;-160;ROLL_RIGHT;-1,33699503833106;4
5;-100;-160;NO_ACTION;-1,34599417459719;5
4;-100;-160;ROLL_LEFT;-0,621403241511573;2
4;-100;-160;ROLL_RIGHT;-0,627017900106944;2
4;-100;-160;NO_ACTION;-0,946550990475341;3
1;100;160;ROLL_LEFT;0,624556194443484;6
1;100;160;ROLL_RIGHT;-0,300000004470348;1
1;100;160;NO_ACTION;-0,300000004470348;1
2;100;160;ROLL_LEFT;5,11811586482053;4
2;100;160;ROLL_RIGHT;-9,02949155938763;1
2;100;160;NO_ACTION;-26,9229657916979;3
10;140;160;ROLL_LEFT;2,20743688492285;2
10;140;160;ROLL_RIGHT;0;0
10;140;160;NO_ACTION;-9,88785264725145;1
15;100;160;ROLL_LEFT;1,10402501671724;1
15;100;160;ROLL_RIGHT;0;0
15;100;160;NO_ACTION;-9,7852094351988;1
18;60;160;ROLL_LEFT;1,99500000610948;2
18;60;160;ROLL_RIGHT;-10,0000001490116;1
18;60;160;NO_ACTION;-26,806972789667;3
19;60;160;ROLL_LEFT;2,18449417772653;2
19;60;160;ROLL_RIGHT;-9,71550597575543;1
19;60;160;NO_ACTION;-9,90500014737249;1
20;60;160;ROLL_LEFT;2,99467550091395;3
20;60;160;ROLL_RIGHT;0;0
20;60;160;NO_ACTION;-9,80149527302238;1
21;40;160;ROLL_LEFT;1,99500000610947;2
21;40;160;ROLL_RIGHT;-9,69298530298794;1
21;40;160;NO_ACTION;-19,0000000447035;2
22;40;160;ROLL_LEFT;3,23173521369819;3
22;40;160;ROLL_RIGHT;-10,0000001490116;1
22;40;160;NO_ACTION;-18,9145000454932;2
22;60;160;ROLL_LEFT;0;0
22;60;160;ROLL_RIGHT;0;0
22;60;160;NO_ACTION;-9,89597514719553;1
23;60;160;ROLL_LEFT;1,09500001654029;1
23;60;160;ROLL_RIGHT;0;0
23;60;160;NO_ACTION;0;0
24;40;160;ROLL_LEFT;2,70999997362495;3
24;40;160;ROLL_RIGHT;0;0
24;40;160;NO_ACTION;-10,0000001490116;1
25;20;160;ROLL_LEFT;0;0
25;20;160;ROLL_RIGHT;-34,119116077317;4
25;20;160;NO_ACTION;-10,0000001490116;1
25;40;160;ROLL_LEFT;1,00000001490116;1
25;40;160;ROLL_RIGHT;-10,0000001490116;1
25;40;160;NO_ACTION;0;0
25;-80;160;ROLL_LEFT;0;0
25;-80;160;ROLL_RIGHT;0;0
25;-80;160;NO_ACTION;-18,7249750444669;2
24;-80;160;ROLL_LEFT;2,89049997447431;3
24;-80;160;ROLL_RIGHT;0;0
24;-80;160;NO_ACTION;0;0
23;-80;160;ROLL_LEFT;0;0
23;-80;160;ROLL_RIGHT;-9,89597514719553;1
23;-80;160;NO_ACTION;0;0
21;-80;160;ROLL_LEFT;2,18493127335564;2
21;-80;160;ROLL_RIGHT;0;0
21;-80;160;NO_ACTION;0;0
20;-80;160;ROLL_LEFT;2,02858119803012;2
20;-80;160;ROLL_RIGHT;0;0
20;-80;160;NO_ACTION;0;0
10;-120;160;ROLL_LEFT;0;0
10;-120;160;ROLL_RIGHT;-19,0000000447035;2
10;-120;160;NO_ACTION;0;0
7;-120;160;ROLL_LEFT;2,06245000093132;2
7;-120;160;ROLL_RIGHT;0;0
7;-120;160;NO_ACTION;-9,90500014737249;1
7;100;-160;ROLL_LEFT;-0,457820524699406;4
7;100;-160;ROLL_RIGHT;0,62860765644571;3
7;100;-160;NO_ACTION;-0,627436630285681;3
8;120;-160;ROLL_LEFT;10,0093112422761;11
8;120;-160;ROLL_RIGHT;-25,3137481099288;3
8;120;-160;NO_ACTION;-9,40121000565573;1
10;100;-160;ROLL_LEFT;9,92621354822462;7
10;100;-160;ROLL_RIGHT;-9,89501877864661;1
10;100;-160;NO_ACTION;-9,79871616187167;1
11;100;-160;ROLL_LEFT;19,1083118111076;16
11;100;-160;ROLL_RIGHT;-9,36005629599783;1
11;100;-160;NO_ACTION;0;0
12;80;-160;ROLL_LEFT;31,2703932334117;21
12;80;-160;ROLL_RIGHT;-15,4313068812508;2
12;80;-160;NO_ACTION;0;0
15;60;-160;ROLL_LEFT;92,4870661741438;110
15;60;-160;ROLL_RIGHT;-29,3083092639873;14
15;60;-160;NO_ACTION;-23,9674315348314;9
15;40;-160;ROLL_LEFT;88,2917746311204;1340
15;40;-160;ROLL_RIGHT;-16,7295226369977;187
15;40;-160;NO_ACTION;-17,3532120006899;202
16;40;-160;ROLL_LEFT;85,9729297199962;436
16;40;-160;ROLL_RIGHT;-22,613136640557;55
16;40;-160;NO_ACTION;-20,1691254551022;55
16;20;-160;ROLL_LEFT;78,8040323917306;1058
16;20;-160;ROLL_RIGHT;-22,2082280847185;124
16;20;-160;NO_ACTION;-27,7736863676172;130
18;0;-160;ROLL_LEFT;71,7977019480554;497
18;0;-160;ROLL_RIGHT;-31,7095895673897;62
18;0;-160;NO_ACTION;-35,8674078642584;55
17;-20;-160;ROLL_LEFT;49,5245068381266;117
17;-20;-160;ROLL_RIGHT;61,5883092654474;870
17;-20;-160;NO_ACTION;55,7523998458892;106
16;-20;-160;ROLL_LEFT;47,9614692474661;257
16;-20;-160;ROLL_RIGHT;59,9740394809123;2181
16;-20;-160;NO_ACTION;55,9719399306775;259
16;-40;-160;ROLL_LEFT;20,6849307915881;25
16;-40;-160;ROLL_RIGHT;50,6731054179033;88
16;-40;-160;NO_ACTION;20,4600277258171;10
15;-20;-160;ROLL_LEFT;46,7714086374131;658
15;-20;-160;ROLL_RIGHT;58,3097796562482;5607
15;-20;-160;NO_ACTION;55,5290663522724;769
15;0;-160;ROLL_LEFT;68,4633979536266;6847
15;0;-160;ROLL_RIGHT;-31,7747098886837;858
15;0;-160;NO_ACTION;-35,1224870226949;874
14;-20;-160;ROLL_LEFT;42,7548483042778;289
14;-20;-160;ROLL_RIGHT;58,0269366137761;2265
14;-20;-160;NO_ACTION;52,6280622971774;299
14;0;-160;ROLL_LEFT;56,7832399976192;455
14;0;-160;ROLL_RIGHT;65,5726651765509;3302
14;0;-160;NO_ACTION;61,3235384937693;592
13;0;-160;ROLL_LEFT;44,1889781347576;70
13;0;-160;ROLL_RIGHT;58,680137715885;313
13;0;-160;NO_ACTION;48,8585271015914;128
13;-20;-160;ROLL_LEFT;19,1103369665418;42
13;-20;-160;ROLL_RIGHT;44,265727622486;252
13;-20;-160;NO_ACTION;29,1396705728792;53
12;-20;-160;ROLL_LEFT;-3,86459621320433;25
12;-20;-160;ROLL_RIGHT;16,4651467136835;74
12;-20;-160;NO_ACTION;-0,501526536866496;36
12;0;-160;ROLL_LEFT;-2,4787169393018;18
12;0;-160;ROLL_RIGHT;30,8673410819851;66
12;0;-160;NO_ACTION;3,89821121993288;24
12;20;-160;ROLL_LEFT;19,1890506493003;13
12;20;-160;ROLL_RIGHT;42,1028972652645;44
12;20;-160;NO_ACTION;11,0875479094447;12
13;20;-160;ROLL_LEFT;42,661251720616;21
13;20;-160;ROLL_RIGHT;66,1754852389631;188
13;20;-160;NO_ACTION;50,6910271019107;26
14;40;-160;ROLL_LEFT;74,4919937537864;290
14;40;-160;ROLL_RIGHT;81,3847557657518;80
14;40;-160;NO_ACTION;77,0227251300015;258
17;40;-160;ROLL_LEFT;85,3424043696125;170
17;40;-160;ROLL_RIGHT;-51,1400784593432;19
17;40;-160;NO_ACTION;-30,1926259475647;30
20;20;-160;ROLL_LEFT;46,6984324534178;39
20;20;-160;ROLL_RIGHT;-26,3227580206579;3
20;20;-160;NO_ACTION;-31,4917918416439;4
21;20;-160;ROLL_LEFT;22,0138068393617;16
21;20;-160;ROLL_RIGHT;-18,0536384396539;2
21;20;-160;NO_ACTION;-36,6946306280024;5
21;0;-160;ROLL_LEFT;40,1485565756859;72
21;0;-160;ROLL_RIGHT;-53,8389727061538;9
21;0;-160;NO_ACTION;-54,5212587052996;11
22;20;-160;ROLL_LEFT;19,988766837657;17
22;20;-160;ROLL_RIGHT;-18,3646983403797;2
22;20;-160;NO_ACTION;-24,7627507698763;3
22;40;-160;ROLL_LEFT;9,12243165767188;8
22;40;-160;ROLL_RIGHT;-9,54679687903689;1
22;40;-160;NO_ACTION;-8,79652039767795;1
23;20;-160;ROLL_LEFT;8,53289304724826;6
23;20;-160;ROLL_RIGHT;0;0
23;20;-160;NO_ACTION;-45,989176588984;6
24;20;-160;ROLL_LEFT;11,4094873548793;10
24;20;-160;ROLL_RIGHT;-18,3510015344343;2
24;20;-160;NO_ACTION;-40,4678020986943;5
24;0;-160;ROLL_LEFT;12,1927679896779;26
24;0;-160;ROLL_RIGHT;-18,7028353089049;2
24;0;-160;NO_ACTION;-45,5988241378392;6
25;20;-160;ROLL_LEFT;4,45044859781972;4
25;20;-160;ROLL_RIGHT;-9,81950014816225;1
25;20;-160;NO_ACTION;-19,0256500444666;2
24;-40;-160;ROLL_LEFT;-0,860389168947064;3
24;-40;-160;ROLL_RIGHT;-0,9062166722239;4
24;-40;-160;NO_ACTION;-0,917735116314843;3
22;-60;-160;ROLL_LEFT;-0,300000004470348;1
22;-60;-160;ROLL_RIGHT;-0,300000004470348;1
22;-60;-160;NO_ACTION;-0,300000004470348;1
21;-60;-160;ROLL_LEFT;-0,570000001341104;2
21;-60;-160;ROLL_RIGHT;-0,340367854258663;1
21;-60;-160;NO_ACTION;-0,870984938081206;3
20;-80;-160;ROLL_LEFT;-0,300000004470348;1
20;-80;-160;ROLL_RIGHT;0;0
20;-80;-160;NO_ACTION;-0,598500001832843;2
19;-80;-160;ROLL_LEFT;-0,328500004962087;1
19;-80;-160;ROLL_RIGHT;0;0
19;-80;-160;NO_ACTION;-0,300000004470348;1
18;-80;-160;ROLL_LEFT;-0,300000004470348;1
18;-80;-160;ROLL_RIGHT;-0,624150001595914;2
18;-80;-160;NO_ACTION;-0,570000001341104;2
16;-80;-160;ROLL_LEFT;-0,570000001341104;2
16;-80;-160;ROLL_RIGHT;-0,328500004962087;1
16;-80;-160;NO_ACTION;-0,300000004470348;1
13;-100;-160;ROLL_LEFT;0;0
13;-100;-160;ROLL_RIGHT;-0,624150001595914;2
13;-100;-160;NO_ACTION;-0,438198036316732;1
11;-100;-160;ROLL_LEFT;-0,300000004470348;1
11;-100;-160;ROLL_RIGHT;-0,733649679227405;2
11;-100;-160;NO_ACTION;-0,300000004470348;1
10;-100;-160;ROLL_LEFT;-0,609016514119399;2
10;-100;-160;ROLL_RIGHT;-0,514538373351527;1
10;-100;-160;NO_ACTION;-0,604231723146389;2
9;-100;-160;ROLL_LEFT;-0,652800517973892;2
9;-100;-160;ROLL_RIGHT;-0,64716655556212;2
9;-100;-160;NO_ACTION;-0,749301864279609;2
8;-80;-160;ROLL_LEFT;-2,17146165617827;8
8;-80;-160;ROLL_RIGHT;-2,0987883874901;7
8;-80;-160;NO_ACTION;-1,92608007480016;7
6;-80;-160;ROLL_LEFT;-2,17922439911082;8
6;-80;-160;ROLL_RIGHT;-2,0394660465349;7
6;-80;-160;NO_ACTION;-1,95199848228496;7
5;-80;-160;ROLL_LEFT;-1,74306928055821;6
5;-80;-160;ROLL_RIGHT;-1,84855637683643;6
5;-80;-160;NO_ACTION;-1,81921234564732;6
4;-80;-160;ROLL_LEFT;-1,93726684696809;6
4;-80;-160;ROLL_RIGHT;-2,02951706075527;7
4;-80;-160;NO_ACTION;-1,7053994541775;6
3;-80;-160;ROLL_LEFT;-1,72446127937402;6
3;-80;-160;ROLL_RIGHT;-1,86914208615573;6
3;-80;-160;NO_ACTION;-1,83010174110868;7
2;-80;-160;ROLL_LEFT;-1,75343924288075;6
2;-80;-160;ROLL_RIGHT;-1,55391163478452;5
2;-80;-160;NO_ACTION;-1,78692170554884;6
1;-80;-160;ROLL_LEFT;-1,65653221198365;6
1;-80;-160;ROLL_RIGHT;-1,69234736897975;6
1;-80;-160;NO_ACTION;-1,82981733385352;7
3;100;160;ROLL_LEFT;3,29572157974127;3
3;100;160;ROLL_RIGHT;0;0
3;100;160;NO_ACTION;0;0
6;40;160;ROLL_LEFT;7,32028502084928;8
6;40;160;ROLL_RIGHT;-9,90500014737249;1
6;40;160;NO_ACTION;-25,912176266129;3
7;40;160;ROLL_LEFT;8,30146406240678;7
7;40;160;ROLL_RIGHT;-10,0000001490116;1
7;40;160;NO_ACTION;-9,72540265079047;1
8;60;160;ROLL_LEFT;5,68190556278433;5
8;60;160;ROLL_RIGHT;0;0
8;60;160;NO_ACTION;0;0
9;40;160;ROLL_LEFT;7,96189251145702;9
9;40;160;ROLL_RIGHT;0;0
9;40;160;NO_ACTION;-10,0000001490116;1
10;40;160;ROLL_LEFT;4,21944831183416;4
10;40;160;ROLL_RIGHT;-18,5991524541361;2
10;40;160;NO_ACTION;-10,0000001490116;1
11;40;160;ROLL_LEFT;4,6151565670441;4
11;40;160;ROLL_RIGHT;-9,65317989338681;1
11;40;160;NO_ACTION;-26,8799871507329;3
12;40;160;ROLL_LEFT;4,30506986446341;4
12;40;160;ROLL_RIGHT;0;0
12;40;160;NO_ACTION;-18,6089129722915;2
13;20;160;ROLL_LEFT;1,00000001490116;1
13;20;160;ROLL_RIGHT;-10,0000001490116;1
13;20;160;NO_ACTION;-18,9050000430644;2
14;20;160;ROLL_LEFT;1,19155023604616;1
14;20;160;ROLL_RIGHT;0;0
14;20;160;NO_ACTION;-19,0000000447035;2
15;20;160;ROLL_LEFT;2,01631811257174;2
15;20;160;ROLL_RIGHT;0;0
15;20;160;NO_ACTION;-27,0230497389987;3
16;20;160;ROLL_LEFT;2,00589070884058;2
16;20;160;ROLL_RIGHT;0;0
16;20;160;NO_ACTION;-40,6749390510612;5
17;20;160;ROLL_LEFT;1,3021584997864;1
17;20;160;ROLL_RIGHT;-10,0000001490116;1
17;20;160;NO_ACTION;-18,8213456610459;2
18;20;160;ROLL_LEFT;2,08952500549667;2
18;20;160;ROLL_RIGHT;0;0
18;20;160;NO_ACTION;0;0
18;0;160;ROLL_LEFT;1,00000001490116;1
18;0;160;ROLL_RIGHT;0;0
18;0;160;NO_ACTION;-18,8195000438541;2
18;-20;160;ROLL_LEFT;0;0
18;-20;160;ROLL_RIGHT;-10,0000001490116;1
18;-20;160;NO_ACTION;0;0
17;0;160;ROLL_LEFT;3,1806156228875;3
17;0;160;ROLL_RIGHT;-9,90500014737249;1
17;0;160;NO_ACTION;-51,6757791071109;7
17;-20;160;ROLL_LEFT;3,06919497082345;3
17;-20;160;ROLL_RIGHT;0;0
17;-20;160;NO_ACTION;0;0
17;-40;160;ROLL_LEFT;1,00000001490116;1
17;-40;160;ROLL_RIGHT;0;0
17;-40;160;NO_ACTION;0;0
16;-40;160;ROLL_LEFT;1,98550000368059;2
16;-40;160;ROLL_RIGHT;0;0
16;-40;160;NO_ACTION;-9,80149527302238;1
14;-80;160;ROLL_LEFT;1,00000001490116;1
14;-80;160;ROLL_RIGHT;0;0
14;-80;160;NO_ACTION;0;0
13;-80;160;ROLL_LEFT;0;0
13;-80;160;ROLL_RIGHT;-9,81950014816225;1
13;-80;160;NO_ACTION;-9,90500014737249;1
11;-100;160;ROLL_LEFT;1,90000000447035;2
11;-100;160;ROLL_RIGHT;-9,81047514798529;1
11;-100;160;NO_ACTION;0;0
10;-100;160;ROLL_LEFT;1,11361362788628;1
10;-100;160;ROLL_RIGHT;0;0
10;-100;160;NO_ACTION;-10,0000001490116;1
9;-120;160;ROLL_LEFT;1,19593276545063;1
9;-120;160;ROLL_RIGHT;-9,81047514798529;1
9;-120;160;NO_ACTION;-9,90500014737249;1
4;-120;160;ROLL_LEFT;1,36300529042108;1
4;-120;160;ROLL_RIGHT;-9,88785264725145;1
4;-120;160;NO_ACTION;-9,8951177721767;1
3;-120;160;ROLL_LEFT;3,15549602908469;3
3;-120;160;ROLL_RIGHT;0;0
3;-120;160;NO_ACTION;0;0
0;-140;160;ROLL_LEFT;3,20351974046331;3
0;-140;160;ROLL_RIGHT;-18,6435548336151;2
0;-140;160;NO_ACTION;-10,0000001490116;1
2;140;-160;ROLL_LEFT;-0,589569382893448;2
2;140;-160;ROLL_RIGHT;-0,180462588353822;3
2;140;-160;NO_ACTION;-0,328500004962087;1
4;140;-160;ROLL_LEFT;-0,57735003737765;6
4;140;-160;ROLL_RIGHT;0,448563826190711;6
4;140;-160;NO_ACTION;-0,205993489540008;3
6;100;-160;ROLL_LEFT;-10,0000001490116;1
6;100;-160;ROLL_RIGHT;4,95753946680789;5
6;100;-160;NO_ACTION;-18,9402823172006;2
9;100;-160;ROLL_LEFT;-0,31422910298158;2
9;100;-160;ROLL_RIGHT;-0,152157139233903;2
9;100;-160;NO_ACTION;0,967192778361275;3
11;80;-160;ROLL_LEFT;-0,461495762662105;4
11;80;-160;ROLL_RIGHT;-0,119500003620982;1
11;80;-160;NO_ACTION;9,34032130090759;13
13;80;-160;ROLL_LEFT;65,678661225149;31
13;80;-160;ROLL_RIGHT;-40,8377257292722;7
13;80;-160;NO_ACTION;-16,6687135309276;2
14;80;-160;ROLL_LEFT;59,9644984356562;30
14;80;-160;ROLL_RIGHT;-26,0027227947507;3
14;80;-160;NO_ACTION;-25,9443199299256;5
16;60;-160;ROLL_LEFT;89,6178479324436;119
16;60;-160;ROLL_RIGHT;-35,4554545648382;8
16;60;-160;NO_ACTION;-30,9933408616977;15
17;-40;-160;ROLL_LEFT;11,1395624767434;9
17;-40;-160;ROLL_RIGHT;51,1069150377166;36
17;-40;-160;NO_ACTION;10,9158867570365;11
15;-40;-160;ROLL_LEFT;27,8945425200637;41
15;-40;-160;ROLL_RIGHT;50,5899243363947;260
15;-40;-160;NO_ACTION;39,5010152695506;38
14;-40;-160;ROLL_LEFT;17,1797008339279;59
14;-40;-160;ROLL_RIGHT;47,0653731780891;340
14;-40;-160;NO_ACTION;31,7936047395991;58
13;-40;-160;ROLL_LEFT;-0,632235322527003;36
13;-40;-160;ROLL_RIGHT;24,553736434994;100
13;-40;-160;NO_ACTION;0,397532858794291;28
13;-60;-160;ROLL_LEFT;-4,0677783466798;21
13;-60;-160;ROLL_RIGHT;-1,9120619616868;15
13;-60;-160;NO_ACTION;-4,43498334986668;16
12;-60;-160;ROLL_LEFT;-3,54726913346607;14
12;-60;-160;ROLL_RIGHT;-3,57464525954102;14
12;-60;-160;NO_ACTION;-3,77930252967952;15
11;-60;-160;ROLL_LEFT;-3,31241679301451;12
11;-60;-160;ROLL_RIGHT;-3,25050745553961;12
11;-60;-160;NO_ACTION;-3,46403028438211;12
10;-60;-160;ROLL_LEFT;-3,22107312507516;12
10;-60;-160;ROLL_RIGHT;-3,12691620547381;12
10;-60;-160;NO_ACTION;-3,13272487047786;11
9;-60;-160;ROLL_LEFT;-2,53239819451681;9
9;-60;-160;ROLL_RIGHT;-2,50794601857624;9
9;-60;-160;NO_ACTION;-2,86861052522225;10
8;-60;-160;ROLL_LEFT;-2,21152352977938;8
8;-60;-160;ROLL_RIGHT;-2,1984990472324;8
8;-60;-160;NO_ACTION;-2,34581228433147;9
7;-60;-160;ROLL_LEFT;-1,99910460626043;7
7;-60;-160;ROLL_RIGHT;-1,74730886206057;6
7;-60;-160;NO_ACTION;-1,75436672129946;6
6;-40;-160;ROLL_LEFT;-1,48060556603685;5
6;-40;-160;ROLL_RIGHT;-1,63718438862381;6
6;-40;-160;NO_ACTION;-1,87811927081899;7
5;-60;-160;ROLL_LEFT;-1,75554921286413;6
5;-60;-160;ROLL_RIGHT;-1,76452867988898;6
5;-60;-160;NO_ACTION;-1,35165832111465;4
4;-60;-160;ROLL_LEFT;-1,85360537506762;7
4;-60;-160;ROLL_RIGHT;-1,82498547621785;7
4;-60;-160;NO_ACTION;-1,63641053092502;6
3;-60;-160;ROLL_LEFT;-1,46187562582677;5
3;-60;-160;ROLL_RIGHT;-1,49775098232811;5
3;-60;-160;NO_ACTION;-1,11137172737891;4
2;-60;-160;ROLL_LEFT;-1,04219055070971;3
2;-60;-160;ROLL_RIGHT;-0,947890496533804;3
2;-60;-160;NO_ACTION;-1,17844647504129;4
1;-60;-160;ROLL_LEFT;-1,45501413667969;5
1;-60;-160;ROLL_RIGHT;-1,65705297412578;6
1;-60;-160;NO_ACTION;-1,15577640326992;4
0;40;160;ROLL_LEFT;-0,659698987683498;2
0;40;160;ROLL_RIGHT;-0,773091270710797;3
