Distance;Current_Velocity;Target_Velocity;Move;Value
55;-119;0;ROLL_LEFT;0
55;-119;0;ROLL_RIGHT;-0,100000001490116
55;-119;0;NO_ACTION;0
49;34;0;ROLL_LEFT;-0,100000001490116
49;34;0;ROLL_RIGHT;0
49;34;0;NO_ACTION;-0,100000001490116
56;58;0;ROLL_LEFT;0
56;58;0;ROLL_RIGHT;-0,100000001490116
56;58;0;NO_ACTION;-0,100000001490116
68;164;0;ROLL_LEFT;-0,100000001490116
68;164;0;ROLL_RIGHT;0
68;164;0;NO_ACTION;-0,100000001490116
66;7;0;ROLL_LEFT;0
66;7;0;ROLL_RIGHT;0
66;7;0;NO_ACTION;-0,100000001490116
67;7;0;ROLL_LEFT;-0,100000001490116
67;7;0;ROLL_RIGHT;0
67;7;0;NO_ACTION;-0,100000001490116
68;7;0;ROLL_LEFT;-0,100000001490116
68;7;0;ROLL_RIGHT;-0,100000001490116
68;7;0;NO_ACTION;-0,190000000447035
69;6;0;ROLL_LEFT;-0,106000001907349
69;6;0;ROLL_RIGHT;-0,190000000447035
69;6;0;NO_ACTION;-0,190000000447035
69;-1;0;ROLL_LEFT;-0,440187483536888
69;-1;0;ROLL_RIGHT;-0,552588567477942
69;-1;0;NO_ACTION;-0,551178053563054
69;1;0;ROLL_LEFT;-0,527126305778895
69;1;0;ROLL_RIGHT;-0,202105601176941
69;1;0;NO_ACTION;-0,488711955914188
64;-102;0;ROLL_LEFT;0
64;-102;0;ROLL_RIGHT;0
64;-102;0;NO_ACTION;-0,100000001490116
48;-130;0;ROLL_LEFT;0
48;-130;0;ROLL_RIGHT;-0,100000001490116
48;-130;0;NO_ACTION;0
37;-14;0;ROLL_LEFT;0
37;-14;0;ROLL_RIGHT;-0,100000001490116
37;-14;0;NO_ACTION;0
44;118;0;ROLL_LEFT;0
44;118;0;ROLL_RIGHT;-0,100000001490116
44;118;0;NO_ACTION;0
65;198;0;ROLL_LEFT;0
65;198;0;ROLL_RIGHT;-0,100000001490116
65;198;0;NO_ACTION;0
65;23;0;ROLL_LEFT;-0,190000000447035
65;23;0;ROLL_RIGHT;-0,100000001490116
65;23;0;NO_ACTION;-0,100000001490116
69;-18;0;ROLL_LEFT;-0,282399998012185
69;-18;0;ROLL_RIGHT;-0,311990198427963
69;-18;0;NO_ACTION;-0,355983993381262
59;-151;0;ROLL_LEFT;-0,100000001490116
59;-151;0;ROLL_RIGHT;0
59;-151;0;NO_ACTION;0
35;-198;0;ROLL_LEFT;0
35;-198;0;ROLL_RIGHT;0
35;-198;0;NO_ACTION;-0,100000001490116
11;-194;0;ROLL_LEFT;-0,100000001490116
11;-194;0;ROLL_RIGHT;0
11;-194;0;NO_ACTION;0
-14;-198;0;ROLL_LEFT;0
-14;-198;0;ROLL_RIGHT;0
-14;-198;0;NO_ACTION;-0,100000001490116
-38;-194;0;ROLL_LEFT;0
-38;-194;0;ROLL_RIGHT;-0,100000001490116
-38;-194;0;NO_ACTION;0
-59;-10;0;ROLL_LEFT;-0,100000001490116
-59;-10;0;ROLL_RIGHT;-0,100000001490116
-59;-10;0;NO_ACTION;-0,100000001490116
-59;-14;0;ROLL_LEFT;-0,100000001490116
-59;-14;0;ROLL_RIGHT;-0,100000001490116
-59;-14;0;NO_ACTION;-0,190000000447035
-60;-29;0;ROLL_LEFT;-0,100000001490116
-60;-29;0;ROLL_RIGHT;0
-60;-29;0;NO_ACTION;-0,100000001490116
-60;-43;0;ROLL_LEFT;0
-60;-43;0;ROLL_RIGHT;-0,100000001490116
-60;-43;0;NO_ACTION;-0,195400000679493
-61;-37;0;ROLL_LEFT;-0,190000000447035
-61;-37;0;ROLL_RIGHT;-0,270999997362494
-61;-37;0;NO_ACTION;-0,196000000864267
-61;-22;0;ROLL_LEFT;0
-61;-22;0;ROLL_RIGHT;-0,100000001490116
-61;-22;0;NO_ACTION;-0,100000001490116
-61;-17;0;ROLL_LEFT;-0,100000001490116
-61;-17;0;ROLL_RIGHT;-0,100000001490116
-61;-17;0;NO_ACTION;-0,100000001490116
-62;-6;0;ROLL_LEFT;-0,196000000864267
-62;-6;0;ROLL_RIGHT;-0,106000001907349
-62;-6;0;NO_ACTION;-0,288159998289347
-62;-2;0;ROLL_LEFT;-0,196000000864267
-62;-2;0;ROLL_RIGHT;-0,420369987178296
-62;-2;0;NO_ACTION;-0,190000000447035
-62;10;0;ROLL_LEFT;-0,196000000864267
-62;10;0;ROLL_RIGHT;-0,353673992844224
-62;10;0;NO_ACTION;-0,201400001096725
-61;13;0;ROLL_LEFT;-0,270999997362494
-61;13;0;ROLL_RIGHT;-0,281859997860193
-61;13;0;NO_ACTION;-0,343899992655218
-61;12;0;ROLL_LEFT;-0,27735999782443
-61;12;0;ROLL_RIGHT;-0,196000000864267
-61;12;0;NO_ACTION;-0,190000000447035
-60;13;0;ROLL_LEFT;-0,196000000864267
-60;13;0;ROLL_RIGHT;-0,106000001907349
-60;13;0;NO_ACTION;-0,100000001490116
-60;1;0;ROLL_LEFT;-0,100000001490116
-60;1;0;ROLL_RIGHT;-0,196000000864267
-60;1;0;NO_ACTION;-0,201400001096725
-60;8;0;ROLL_LEFT;-0,106000001907349
-60;8;0;ROLL_RIGHT;-0,100000001490116
-60;8;0;NO_ACTION;-0,195400000679493
-60;23;0;ROLL_LEFT;-0,201760001141429
-60;23;0;ROLL_RIGHT;-0,190000000447035
-60;23;0;NO_ACTION;-0,196000000864267
-60;38;0;ROLL_LEFT;-0,100000001490116
-60;38;0;ROLL_RIGHT;-0,106000001907349
-60;38;0;NO_ACTION;-0,196000000864267
-59;42;0;ROLL_LEFT;-0,201743441131337
-59;42;0;ROLL_RIGHT;-0,106360001952052
-59;42;0;NO_ACTION;-0,100000001490116
-59;30;0;ROLL_LEFT;-0,196000000864267
-59;30;0;ROLL_RIGHT;-0,106684001983702
-59;30;0;NO_ACTION;-0,100000001490116
-58;15;0;ROLL_LEFT;-0,106000001907349
-58;15;0;ROLL_RIGHT;-0,106000001907349
-58;15;0;NO_ACTION;-0,190000000447035
-58;10;0;ROLL_LEFT;-0,283083998088539
-58;10;0;ROLL_RIGHT;-0,195400000679493
-58;10;0;NO_ACTION;-0,282399998012185
-58;-1;0;ROLL_LEFT;-0,207160001373887
-58;-1;0;ROLL_RIGHT;-0,201724001128375
-58;-1;0;NO_ACTION;-0,106000001907349
-58;8;0;ROLL_LEFT;-0,190000000447035
-58;8;0;ROLL_RIGHT;-0,106000001907349
-58;8;0;NO_ACTION;-0,106000001907349
-58;0;0;ROLL_LEFT;-0,421269987374991
-58;0;0;ROLL_RIGHT;-0,355659993349612
-58;0;0;NO_ACTION;-0,375603993810415
-58;-15;0;ROLL_LEFT;-0,100000001490116
-58;-15;0;ROLL_RIGHT;-0,100000001490116
-58;-15;0;NO_ACTION;-0,190000000447035
-58;-18;0;ROLL_LEFT;-0,100000001490116
-58;-18;0;ROLL_RIGHT;-0,100000001490116
-58;-18;0;NO_ACTION;-0,190000000447035
-59;-18;0;ROLL_LEFT;-0,190000000447035
-59;-18;0;ROLL_RIGHT;-0,100000001490116
-59;-18;0;NO_ACTION;-0,190000000447035
-59;-30;0;ROLL_LEFT;-0,100000001490116
-59;-30;0;ROLL_RIGHT;0
-59;-30;0;NO_ACTION;0
-60;-44;0;ROLL_LEFT;-0,106000001907349
-60;-44;0;ROLL_RIGHT;0
-60;-44;0;NO_ACTION;-0,100000001490116
-60;-48;0;ROLL_LEFT;-0,100000001490116
-60;-48;0;ROLL_RIGHT;0
-60;-48;0;NO_ACTION;-0,100000001490116
-61;-48;0;ROLL_LEFT;0
-61;-48;0;ROLL_RIGHT;0
-61;-48;0;NO_ACTION;-0,100000001490116
-62;-47;0;ROLL_LEFT;-0,100000001490116
-62;-47;0;ROLL_RIGHT;-0,106000001907349
-62;-47;0;NO_ACTION;-0,100000001490116
-62;-57;0;ROLL_LEFT;-0,100000001490116
-62;-57;0;ROLL_RIGHT;0
-62;-57;0;NO_ACTION;0
-63;-68;0;ROLL_LEFT;0
-63;-68;0;ROLL_RIGHT;-0,100000001490116
-63;-68;0;NO_ACTION;0
